name,rating,price,type,efficiency rating,wattage,modular,link
Thermalright TP 1000 W 80+ Platinum Certified Fully Modular ATX Power Supply,,,ATX,80+ Platinum,1000 W,Full,https://www.amazon.com/s?k=Thermalright+TP+1000+W+80%2B+Platinum+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
SeaSonic PRIME Platinum 750 W 80+ Platinum Certified Fully Modular ATX Power Supply,,,ATX,80+ Platinum,750 W,Full,https://www.amazon.com/s?k=SeaSonic+PRIME+Platinum+750+W+80%2B+Platinum+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Enermax Platimax D.F. 600 W 80+ Platinum Certified Fully Modular ATX Power Supply,,$109.99,ATX,80+ Platinum,600 W,Full,https://www.amazon.com/dp/B01NCLCU62?tag=bgfg-pc-builder-us-20
SeaSonic PRIME SNOWSILENT 650 W 80+ Platinum Certified Fully Modular ATX Power Supply,,,ATX,80+ Platinum,650 W,Full,https://www.amazon.com/s?k=SeaSonic+PRIME+SNOWSILENT+650+W+80%2B+Platinum+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Corsair TX650 650 W 80+ Bronze Certified ATX Power Supply,4.2,,ATX,80+ Bronze,650 W,No,https://www.amazon.com/s?k=Corsair+TX650+650+W+80%2B+Bronze+Certified+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
SeaSonic M12II 750 W 80+ Bronze Certified Semi-modular ATX Power Supply,4.7,,ATX,80+ Bronze,750 W,Semi,https://www.amazon.com/s?k=SeaSonic+M12II+750+W+80%2B+Bronze+Certified+Semi-modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Cooler Master Silent Pro M 850 W 80+ Bronze Certified Semi-modular ATX Power Supply,5.0,,ATX,80+ Bronze,850 W,Semi,https://www.amazon.com/s?k=Cooler+Master+Silent+Pro+M+850+W+80%2B+Bronze+Certified+Semi-modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Antec NeoECO 750 Gold 750 W 80+ Gold Certified Semi-modular ATX Power Supply,5.0,,ATX,80+ Gold,750 W,Semi,https://www.amazon.com/s?k=Antec+NeoECO+750+Gold+750+W+80%2B+Gold+Certified+Semi-modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Cooler Master i600 600 W 80+ Bronze Certified ATX Power Supply,4.7,,ATX,80+ Bronze,600 W,No,https://www.amazon.com/s?k=Cooler+Master+i600+600+W+80%2B+Bronze+Certified+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Mars Gaming MP700 700 W ATX Power Supply,,,ATX,N/A,700 W,No,https://www.amazon.com/s?k=Mars+Gaming+MP700+700+W+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Cooler Master MWE BRONZE 550 V3 550 W 80+ Bronze Certified ATX Power Supply,,,ATX,80+ Bronze,550 W,No,https://www.amazon.com/s?k=Cooler+Master+MWE+BRONZE+550+V3+550+W+80%2B+Bronze+Certified+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Thermaltake Toughpower GX1 RGB 600 W 80+ Gold Certified ATX Power Supply,,,ATX,80+ Gold,600 W,No,https://www.amazon.com/s?k=Thermaltake+Toughpower+GX1+RGB+600+W+80%2B+Gold+Certified+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Cooler Master GX 750 W 80+ Certified Semi-modular ATX Power Supply,4.4,,ATX,80+,750 W,Semi,https://www.amazon.com/s?k=Cooler+Master+GX+750+W+80%2B+Certified+Semi-modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
EVGA 450 B1 450 W 80+ Bronze Certified ATX Power Supply,4.5,,ATX,80+ Bronze,450 W,No,https://www.amazon.com/s?k=EVGA+450+B1+450+W+80%2B+Bronze+Certified+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
FSP Group Raider 550 550 W 80+ Bronze Certified ATX Power Supply,3.0,,ATX,80+ Bronze,550 W,No,https://www.amazon.com/s?k=FSP+Group+Raider+550+550+W+80%2B+Bronze+Certified+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Rosewill LEPTON 600 600 W 80+ Gold Certified Semi-modular ATX Power Supply,4.7,$119.99,ATX,80+ Gold,600 W,Semi,https://www.amazon.com/dp/B077PZG8F5?tag=bgfg-pc-builder-us-20
Thermaltake Toughpower GF2 ARGB 850 W 80+ Gold Certified Fully Modular ATX Power Supply,,$169.99,ATX,80+ Gold,850 W,Full,https://www.amazon.com/dp/B08PCB2GM4?tag=bgfg-pc-builder-us-20
Xilence XP1050MR9.2 1050 W 80+ Gold Certified Fully Modular ATX Power Supply,,$209.41,ATX,80+ Gold,1050 W,Full,https://www.amazon.com/dp/B0CBQ26X65?tag=bgfg-pc-builder-us-20
EVGA SuperNOVA 850 GS 850 W 80+ Gold Certified Fully Modular ATX Power Supply,5.0,,ATX,80+ Gold,850 W,Full,https://www.amazon.com/s?k=EVGA+SuperNOVA+850+GS+850+W+80%2B+Gold+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Rosewill ARC 750 750 W 80+ Bronze Certified ATX Power Supply,4.5,$69.99,ATX,80+ Bronze,750 W,No,https://www.amazon.com/dp/B00KJMCXOA?tag=bgfg-pc-builder-us-20
EVGA GE 500 W 80+ Gold Certified ATX Power Supply,,$69.98,ATX,80+ Gold,500 W,No,https://www.amazon.com/dp/B0C1ZXGT67?tag=bgfg-pc-builder-us-20
Thermalright AG-650 650 W 80+ Gold Certified Fully Modular ATX Power Supply,,,ATX,80+ Gold,650 W,Full,https://www.amazon.com/s?k=Thermalright+AG-650+650+W+80%2B+Gold+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Thermalright TG 1000 W 80+ Gold Certified Fully Modular ATX Power Supply,,,ATX,80+ Gold,1000 W,Full,https://www.amazon.com/s?k=Thermalright+TG+1000+W+80%2B+Gold+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
FSP Group Hydro PTM PRO 1200 W 80+ Platinum Certified Fully Modular ATX Power Supply,,,ATX,80+ Platinum,1200 W,Full,https://www.amazon.com/s?k=FSP+Group+Hydro+PTM+PRO+1200+W+80%2B+Platinum+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Cougar VTE X2 650 W 80+ Certified ATX Power Supply,,,ATX,80+,650 W,No,https://www.amazon.com/s?k=Cougar+VTE+X2+650+W+80%2B+Certified+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
SeaSonic 750FX WHITE 750 W 80+ Gold Certified Fully Modular ATX Power Supply,,,ATX,80+ Gold,750 W,Full,https://www.amazon.com/s?k=SeaSonic+750FX+WHITE+750+W+80%2B+Gold+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
SeaSonic PRIME Platinum 1000 W 80+ Platinum Certified Fully Modular ATX Power Supply,,$256.00,ATX,80+ Platinum,1000 W,Full,https://www.amazon.com/dp/B01N4KYU62?tag=bgfg-pc-builder-us-20
Montech CENTURY 850 W 80+ Gold Certified Fully Modular ATX Power Supply,,,ATX,80+ Gold,850 W,Full,https://www.amazon.com/s?k=Montech+CENTURY+850+W+80%2B+Gold+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
be quiet! Pure Power 10 300 W 80+ Bronze Certified ATX Power Supply,,,ATX,80+ Bronze,300 W,No,https://www.amazon.com/s?k=be+quiet%21+Pure+Power+10+300+W+80%2B+Bronze+Certified+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
SilentiumPC Vero M3 700 W 80+ Bronze Certified Semi-modular ATX Power Supply,,,ATX,80+ Bronze,700 W,Semi,https://www.amazon.com/s?k=SilentiumPC+Vero+M3+700+W+80%2B+Bronze+Certified+Semi-modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
SeaSonic S12III 450 W 80+ Bronze Certified ATX Power Supply,4.3,,ATX,80+ Bronze,450 W,No,https://www.amazon.com/s?k=SeaSonic+S12III+450+W+80%2B+Bronze+Certified+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Apevia ITX-AP250W 250 W Mini ITX Power Supply,,,Mini ITX,N/A,250 W,No,https://www.amazon.com/s?k=Apevia+ITX-AP250W+250+W+Mini+ITX+Power+Supply&tag=bgfg-pc-builder-us-20
Cooler Master Silent Pro M 600 W 80+ Certified Fully Modular ATX Power Supply,5.0,,ATX,80+,600 W,Full,https://www.amazon.com/s?k=Cooler+Master+Silent+Pro+M+600+W+80%2B+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Corsair CX400 400 W 80+ Certified ATX Power Supply,,$59.99,ATX,80+,400 W,No,https://www.amazon.com/s?k=Corsair+CX400+400+W+80%2B+Certified+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Cougar LX500 500 W 80+ Bronze Certified Fully Modular ATX Power Supply,5.0,,ATX,80+ Bronze,500 W,Full,https://www.amazon.com/s?k=Cougar+LX500+500+W+80%2B+Bronze+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
GAMDIAS ASTRAPE P1 G 650 W 80+ Gold Certified Fully Modular ATX Power Supply,,,ATX,80+ Gold,650 W,Full,https://www.amazon.com/s?k=GAMDIAS+ASTRAPE+P1+G+650+W+80%2B+Gold+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Silverstone Strider Titanium 600 W 80+ Titanium Certified Fully Modular ATX Power Supply,5.0,,ATX,80+ Titanium,600 W,Full,https://www.amazon.com/s?k=Silverstone+Strider+Titanium+600+W+80%2B+Titanium+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Cooler Master Silent Pro M2 620 W 80+ Bronze Certified Semi-modular ATX Power Supply,4.6,,ATX,80+ Bronze,620 W,Semi,https://www.amazon.com/s?k=Cooler+Master+Silent+Pro+M2+620+W+80%2B+Bronze+Certified+Semi-modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Corsair VS600 600 W 80+ Certified ATX Power Supply,,$69.99,ATX,80+,600 W,No,https://www.amazon.com/dp/B01MXM83A3?tag=bgfg-pc-builder-us-20
SeaSonic PRIME Titanium 750 W 80+ Titanium Certified Fully Modular ATX Power Supply,5.0,,ATX,80+ Titanium,750 W,Full,https://www.amazon.com/s?k=SeaSonic+PRIME+Titanium+750+W+80%2B+Titanium+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Raidmax RX-535AP 535 W 80+ Bronze Certified Semi-modular ATX Power Supply,4.2,,ATX,80+ Bronze,535 W,Semi,https://www.amazon.com/s?k=Raidmax+RX-535AP+535+W+80%2B+Bronze+Certified+Semi-modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Silverstone Essential 650 W 80+ Bronze Certified ATX Power Supply,4.0,,ATX,80+ Bronze,650 W,No,https://www.amazon.com/s?k=Silverstone+Essential+650+W+80%2B+Bronze+Certified+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Cougar CMX700V3 700 W 80+ Bronze Certified Semi-modular ATX Power Supply,,,ATX,80+ Bronze,700 W,Semi,https://www.amazon.com/s?k=Cougar+CMX700V3+700+W+80%2B+Bronze+Certified+Semi-modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
XFX ProSeries 750 W 80+ Silver Certified Semi-modular ATX Power Supply,4.8,,ATX,80+ Silver,750 W,Semi,https://www.amazon.com/s?k=XFX+ProSeries+750+W+80%2B+Silver+Certified+Semi-modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
be quiet! System Power 10 U 550 W 80+ Bronze Certified ATX Power Supply,,,ATX,80+ Bronze,550 W,No,https://www.amazon.com/s?k=be+quiet%21+System+Power+10+U+550+W+80%2B+Bronze+Certified+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Super Flower Leadex III ARGB Pro 650 W 80+ Gold Certified Fully Modular ATX Power Supply,,$159.99,ATX,80+ Gold,650 W,Full,https://www.amazon.com/dp/B08BJZLCP4?tag=bgfg-pc-builder-us-20
Fractal Design Integra M 650 W 80+ Bronze Certified Semi-modular ATX Power Supply,,,ATX,80+ Bronze,650 W,Semi,https://www.amazon.com/s?k=Fractal+Design+Integra+M+650+W+80%2B+Bronze+Certified+Semi-modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Thermaltake TR2 430 W ATX Power Supply,3.9,,ATX,N/A,430 W,No,https://www.amazon.com/s?k=Thermaltake+TR2+430+W+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Cooler Master GXII 550 W 80+ Bronze Certified ATX Power Supply,,,ATX,80+ Bronze,550 W,No,https://www.amazon.com/s?k=Cooler+Master+GXII+550+W+80%2B+Bronze+Certified+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Sparkle FSP350-60GNV 350 W SFX Power Supply,,$69.99,SFX,N/A,350 W,No,https://www.amazon.com/dp/B0015TS7A0?tag=bgfg-pc-builder-us-20
SHARKOON Rebel P20 SFX 1000 W 80+ Platinum Certified Fully Modular SFX Power Supply,,,SFX,80+ Platinum,1000 W,Full,https://www.amazon.com/s?k=SHARKOON+Rebel+P20+SFX+1000+W+80%2B+Platinum+Certified+Fully+Modular+SFX+Power+Supply&tag=bgfg-pc-builder-us-20
Thermalright TP 850 W 80+ Platinum Certified Fully Modular ATX Power Supply,,,ATX,80+ Platinum,850 W,Full,https://www.amazon.com/s?k=Thermalright+TP+850+W+80%2B+Platinum+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
LC-Power LC8550 V2.31 Prophet 550 W 80+ Bronze Certified Semi-modular ATX Power Supply,,,ATX,80+ Bronze,550 W,Semi,https://www.amazon.com/s?k=LC-Power+LC8550+V2.31+Prophet+550+W+80%2B+Bronze+Certified+Semi-modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Thermaltake Toughpower Grand RGB Platinum 1050 W 80+ Platinum Certified Fully Modular ATX Power Supply,,,ATX,80+ Platinum,1050 W,Full,https://www.amazon.com/s?k=Thermaltake+Toughpower+Grand+RGB+Platinum+1050+W+80%2B+Platinum+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
YEYIAN Pegasus 850 W 80+ Gold Certified Fully Modular ATX Power Supply,,,ATX,80+ Gold,850 W,Full,https://www.amazon.com/s?k=YEYIAN+Pegasus+850+W+80%2B+Gold+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Raidmax Vampire 800 W 80+ Gold Certified Semi-modular ATX Power Supply,5.0,,ATX,80+ Gold,800 W,Semi,https://www.amazon.com/s?k=Raidmax+Vampire+800+W+80%2B+Gold+Certified+Semi-modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
FSP Group Raider S 750 750 W 80+ Silver Certified ATX Power Supply,,,ATX,80+ Silver,750 W,No,https://www.amazon.com/s?k=FSP+Group+Raider+S+750+750+W+80%2B+Silver+Certified+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
LC-Power LC6550 V2.3 550 W 80+ Bronze Certified ATX Power Supply,,,ATX,80+ Bronze,550 W,No,https://www.amazon.com/s?k=LC-Power+LC6550+V2.3+550+W+80%2B+Bronze+Certified+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
XFX XTR 650 W 80+ Gold Certified Fully Modular ATX Power Supply,4.7,,ATX,80+ Gold,650 W,Full,https://www.amazon.com/s?k=XFX+XTR+650+W+80%2B+Gold+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Phanteks Revolt SFX 750 W 80+ Platinum Certified Fully Modular SFX Power Supply,,,SFX,80+ Platinum,750 W,Full,https://www.amazon.com/s?k=Phanteks+Revolt+SFX+750+W+80%2B+Platinum+Certified+Fully+Modular+SFX+Power+Supply&tag=bgfg-pc-builder-us-20
Rosewill Glacier 500M 500 W 80+ Bronze Certified Semi-modular ATX Power Supply,4.5,$49.99,ATX,80+ Bronze,500 W,Semi,https://www.amazon.com/dp/B00S8NO7OQ?tag=bgfg-pc-builder-us-20
Thermaltake TR2 750 W 80+ Bronze Certified Semi-modular ATX Power Supply,4.8,,ATX,80+ Bronze,750 W,Semi,https://www.amazon.com/s?k=Thermaltake+TR2+750+W+80%2B+Bronze+Certified+Semi-modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Antec Earthwatts 500 W 80+ Bronze Certified ATX Power Supply,4.5,$108.11,ATX,80+ Bronze,500 W,No,https://www.amazon.com/dp/B002VLYKDO?tag=bgfg-pc-builder-us-20
Antec True Power 650 W 80+ Bronze Certified Fully Modular ATX Power Supply,4.5,,ATX,80+ Bronze,650 W,Full,https://www.amazon.com/s?k=Antec+True+Power+650+W+80%2B+Bronze+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Cooler Master GX 750 W 80+ Bronze Certified ATX Power Supply,4.5,,ATX,80+ Bronze,750 W,No,https://www.amazon.com/s?k=Cooler+Master+GX+750+W+80%2B+Bronze+Certified+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Raidmax RX-850AE 850 W 80+ Gold Certified Semi-modular ATX Power Supply,4.9,,ATX,80+ Gold,850 W,Semi,https://www.amazon.com/s?k=Raidmax+RX-850AE+850+W+80%2B+Gold+Certified+Semi-modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Silverstone Strider 650 W 80+ Bronze Certified ATX Power Supply,5.0,,ATX,80+ Bronze,650 W,No,https://www.amazon.com/s?k=Silverstone+Strider+650+W+80%2B+Bronze+Certified+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Zalman ZM600-ST 600 W 80+ Certified ATX Power Supply,,,ATX,80+,600 W,No,https://www.amazon.com/s?k=Zalman+ZM600-ST+600+W+80%2B+Certified+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Super Flower Legion GX Pro 750 W 80+ Gold Certified Semi-modular ATX Power Supply,,$109.99,ATX,80+ Gold,750 W,Semi,https://www.amazon.com/s?k=Super+Flower+Legion+GX+Pro+750+W+80%2B+Gold+Certified+Semi-modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Cooler Master Extreme 2 475 W ATX Power Supply,4.0,,ATX,N/A,475 W,No,https://www.amazon.com/s?k=Cooler+Master+Extreme+2+475+W+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Antec CSK 450 W 80+ Bronze Certified ATX Power Supply,,,ATX,80+ Bronze,450 W,No,https://www.amazon.com/s?k=Antec+CSK+450+W+80%2B+Bronze+Certified+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Cooler Master GXII 750 W 80+ Bronze Certified ATX Power Supply,4.2,,ATX,80+ Bronze,750 W,No,https://www.amazon.com/s?k=Cooler+Master+GXII+750+W+80%2B+Bronze+Certified+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Cooler Master MasterWatt Lite 600W Full Range 600 W 80+ Certified ATX Power Supply,5.0,,ATX,80+,600 W,No,https://www.amazon.com/s?k=Cooler+Master+MasterWatt+Lite+600W+Full+Range+600+W+80%2B+Certified+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Ultra LSP750 750 W ATX Power Supply,5.0,,ATX,N/A,750 W,No,https://www.amazon.com/s?k=Ultra+LSP750+750+W+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
FSP Group Raider 650 650 W 80+ Bronze Certified ATX Power Supply,3.5,,ATX,80+ Bronze,650 W,No,https://www.amazon.com/s?k=FSP+Group+Raider+650+650+W+80%2B+Bronze+Certified+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
SHARKOON SilentStorm Icewind 650 W 80+ Bronze Certified Semi-modular ATX Power Supply,,,ATX,80+ Bronze,650 W,Semi,https://www.amazon.com/s?k=SHARKOON+SilentStorm+Icewind+650+W+80%2B+Bronze+Certified+Semi-modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Corsair TX650 V2 650 W 80+ Bronze Certified ATX Power Supply,4.6,$99.99,ATX,80+ Bronze,650 W,No,https://www.amazon.com/s?k=Corsair+TX650+V2+650+W+80%2B+Bronze+Certified+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
EVGA SuperNOVA 550 GT 550 W 80+ Gold Certified Fully Modular ATX Power Supply,,,ATX,80+ Gold,550 W,Full,https://www.amazon.com/s?k=EVGA+SuperNOVA+550+GT+550+W+80%2B+Gold+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Silverstone NJ700 700 W 80+ Titanium Certified Fully Modular Fanless ATX Power Supply,,$310.61,ATX,80+ Titanium,700 W,Full,https://www.amazon.com/dp/B096N6Y7HP?tag=bgfg-pc-builder-us-20
Thermalright TP 1000 W 80+ Platinum Certified Fully Modular ATX Power Supply,,,ATX,80+ Platinum,1000 W,Full,https://www.amazon.com/s?k=Thermalright+TP+1000+W+80%2B+Platinum+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Antec True Power 850 W 80+ Bronze Certified Fully Modular ATX Power Supply,5.0,,ATX,80+ Bronze,850 W,Full,https://www.amazon.com/s?k=Antec+True+Power+850+W+80%2B+Bronze+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Zalman ACRUX 850 W 80+ Platinum Certified Fully Modular ATX Power Supply,,,ATX,80+ Platinum,850 W,Full,https://www.amazon.com/s?k=Zalman+ACRUX+850+W+80%2B+Platinum+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
KOLINK Continuum V2 1200 W 80+ Platinum Certified Fully Modular ATX Power Supply,,,ATX,80+ Platinum,1200 W,Full,https://www.amazon.com/s?k=KOLINK+Continuum+V2+1200+W+80%2B+Platinum+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
KOLINK Core 850 W 80+ Certified ATX Power Supply,,,ATX,80+,850 W,No,https://www.amazon.com/s?k=KOLINK+Core+850+W+80%2B+Certified+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Antec High Current Gamer PRO ATX3.1 850 W 80+ Platinum Certified Fully Modular ATX Power Supply,,,ATX,80+ Platinum,850 W,Full,https://www.amazon.com/s?k=Antec+High+Current+Gamer+PRO+ATX3.1+850+W+80%2B+Platinum+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Thermaltake Toughpower PF1 650 W 80+ Platinum Certified Fully Modular ATX Power Supply,5.0,$81.98,ATX,80+ Platinum,650 W,Full,https://www.amazon.com/dp/B08BR79VBX?tag=bgfg-pc-builder-us-20
Zalman TXIIv2 600 W 80+ Certified ATX Power Supply,,,ATX,80+,600 W,No,https://www.amazon.com/s?k=Zalman+TXIIv2+600+W+80%2B+Certified+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
SeaSonic PRIME 650 W 80+ Gold Certified Fully Modular ATX Power Supply,,,ATX,80+ Gold,650 W,Full,https://www.amazon.com/s?k=SeaSonic+PRIME+650+W+80%2B+Gold+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Phanteks Revolt SFX 650 W 80+ Gold Certified Fully Modular SFX Power Supply,,$94.99,SFX,80+ Gold,650 W,Full,https://www.amazon.com/dp/B09ZGNZTTX?tag=bgfg-pc-builder-us-20
Cougar POLAR 1200 W 80+ Platinum Certified Fully Modular ATX Power Supply,,,ATX,80+ Platinum,1200 W,Full,https://www.amazon.com/s?k=Cougar+POLAR+1200+W+80%2B+Platinum+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
SeaSonic Snow Silent 1050 1050 W 80+ Platinum Certified Fully Modular ATX Power Supply,5.0,,ATX,80+ Platinum,1050 W,Full,https://www.amazon.com/s?k=SeaSonic+Snow+Silent+1050+1050+W+80%2B+Platinum+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Thermaltake Toughpower iRGB PLUS 850 850 W 80+ Gold Certified Fully Modular ATX Power Supply,,,ATX,80+ Gold,850 W,Full,https://www.amazon.com/s?k=Thermaltake+Toughpower+iRGB+PLUS+850+850+W+80%2B+Gold+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Corsair CS550M 550 W 80+ Gold Certified Semi-modular ATX Power Supply,,$99.99,ATX,80+ Gold,550 W,Semi,https://www.amazon.com/s?k=Corsair+CS550M+550+W+80%2B+Gold+Certified+Semi-modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Antec NeoECO 400 W 80+ Certified ATX Power Supply,5.0,,ATX,80+,400 W,No,https://www.amazon.com/s?k=Antec+NeoECO+400+W+80%2B+Certified+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Silverstone Strider 750 W 80+ Silver Certified Fully Modular ATX Power Supply,4.8,,ATX,80+ Silver,750 W,Full,https://www.amazon.com/s?k=Silverstone+Strider+750+W+80%2B+Silver+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Thermaltake Toughpower Grand 650 W 80+ Gold Certified Semi-modular ATX Power Supply,5.0,,ATX,80+ Gold,650 W,Semi,https://www.amazon.com/s?k=Thermaltake+Toughpower+Grand+650+W+80%2B+Gold+Certified+Semi-modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Thermaltake TR2 800 W 80+ Certified ATX Power Supply,3.8,,ATX,80+,800 W,No,https://www.amazon.com/s?k=Thermaltake+TR2+800+W+80%2B+Certified+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Zalman ZM500-RS 500 W 80+ Certified ATX Power Supply,,,ATX,80+,500 W,No,https://www.amazon.com/s?k=Zalman+ZM500-RS+500+W+80%2B+Certified+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Antec NeoECO 650 Gold 650 W 80+ Gold Certified Semi-modular ATX Power Supply,4.0,,ATX,80+ Gold,650 W,Semi,https://www.amazon.com/s?k=Antec+NeoECO+650+Gold+650+W+80%2B+Gold+Certified+Semi-modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
SeaSonic G 360 W 80+ Gold Certified ATX Power Supply,4.4,,ATX,80+ Gold,360 W,No,https://www.amazon.com/s?k=SeaSonic+G+360+W+80%2B+Gold+Certified+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
EVGA SuperNOVA 1000 G1 1000 W 80+ Gold Certified Fully Modular ATX Power Supply,4.8,,ATX,80+ Gold,1000 W,Full,https://www.amazon.com/s?k=EVGA+SuperNOVA+1000+G1+1000+W+80%2B+Gold+Certified+Fully+Modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
Fractal Design Newton R3 600 W 80+ Platinum Certified Semi-modular ATX Power Supply,5.0,,ATX,80+ Platinum,600 W,Semi,https://www.amazon.com/s?k=Fractal+Design+Newton+R3+600+W+80%2B+Platinum+Certified+Semi-modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
FSP Group Hydro M Pro ATX3.0(PCIe5.0) 700 W 80+ Bronze Certified Semi-modular ATX Power Supply,,,ATX,80+ Bronze,700 W,Semi,https://www.amazon.com/s?k=FSP+Group+Hydro+M+Pro+ATX3.0%28PCIe5.0%29+700+W+80%2B+Bronze+Certified+Semi-modular+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
YEYIAN Raiden RGB 850 W 80+ Gold Certified ATX Power Supply,,,ATX,80+ Gold,850 W,No,https://www.amazon.com/s?k=YEYIAN+Raiden+RGB+850+W+80%2B+Gold+Certified+ATX+Power+Supply&tag=bgfg-pc-builder-us-20
be quiet! TFX Power 3 300 300 W 80+ Bronze Certified TFX Power Supply,,,TFX,80+ Bronze,300 W,No,https://www.amazon.com/s?k=be+quiet%21+TFX+Power+3+300+300+W+80%2B+Bronze+Certified+TFX+Power+Supply&tag=bgfg-pc-builder-us-20
