name,rating,price,cores,core_clock,boost_clock,tdp,link
Intel Celeron G3930 2.9 GHz Dual-Core OEM/Tray Processor,,$178.02,2,2.9,N/A,51,https://www.amazon.com/dp/B01MS98TM4?tag=bgfg-pc-builder-us-20
Intel Core i5-7500T 2.7 GHz Quad-Core OEM/Tray Processor,,$198.02,4,2.7,3.3,35,https://www.amazon.com/dp/B079QLSP4L?tag=bgfg-pc-builder-us-20
Intel Core i7-7740X 4.3 GHz Quad-Core Processor,,,4,4.3,4.5,112,https://www.amazon.com/s?k=Intel+Core+i7-7740X+4.3+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
AMD A8-7650K 3.3 GHz Quad-Core Processor,,,4,3.3,3.7,95,https://www.amazon.com/s?k=AMD+A8-7650K+3.3+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Xeon E3-1230 V6 3.5 GHz Quad-Core OEM/Tray Processor,,$595.44,4,3.5,3.9,72,https://www.amazon.com/dp/B06Y3ZGJDB?tag=bgfg-pc-builder-us-20
AMD Athlon X4 940 3.2 GHz Quad-Core OEM/Tray Processor,,,4,3.2,3.6,65,https://www.amazon.com/s?k=AMD+Athlon+X4+940+3.2+GHz+Quad-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Pentium Gold G5500 3.8 GHz Dual-Core Processor,,,2,3.8,N/A,54,https://www.amazon.com/s?k=Intel+Pentium+Gold+G5500+3.8+GHz+Dual-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core i9-7940X 3.1 GHz 14-Core OEM/Tray Processor,,,14,3.1,4.4,165,https://www.amazon.com/s?k=Intel+Core+i9-7940X+3.1+GHz+14-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Xeon E-2126G 3.3 GHz 6-Core OEM/Tray Processor,,$58.06,6,3.3,4.5,80,https://www.amazon.com/dp/B07GLJ97FL?tag=bgfg-pc-builder-us-20
AMD Phenom II X4 960T Black 3 GHz Quad-Core OEM/Tray Processor,4.0,,4,3.0,N/A,95,https://www.amazon.com/s?k=AMD+Phenom+II+X4+960T+Black+3+GHz+Quad-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
AMD Athlon II X2 245 2.9 GHz Dual-Core Processor,,,2,2.9,N/A,65,https://www.amazon.com/s?k=AMD+Athlon+II+X2+245+2.9+GHz+Dual-Core+Processor&tag=bgfg-pc-builder-us-20
AMD Athlon II X2 260 3.2 GHz Dual-Core Processor,,,2,3.2,N/A,65,https://www.amazon.com/s?k=AMD+Athlon+II+X2+260+3.2+GHz+Dual-Core+Processor&tag=bgfg-pc-builder-us-20
AMD Athlon II X4 630 2.8 GHz Quad-Core Processor,5.0,,4,2.8,N/A,95,https://www.amazon.com/s?k=AMD+Athlon+II+X4+630+2.8+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
AMD Athlon II X4 635 2.9 GHz Quad-Core Processor,,,4,2.9,N/A,95,https://www.amazon.com/s?k=AMD+Athlon+II+X4+635+2.9+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
AMD Athlon II X2 235e 2.7 GHz Dual-Core Processor,3.0,,2,2.7,N/A,45,https://www.amazon.com/s?k=AMD+Athlon+II+X2+235e+2.7+GHz+Dual-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Celeron E1200 1.6 GHz Dual-Core OEM/Tray Processor,,,2,1.6,N/A,65,https://www.amazon.com/s?k=Intel+Celeron+E1200+1.6+GHz+Dual-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Pentium E2180 2 GHz Dual-Core OEM/Tray Processor,,,2,2.0,N/A,65,https://www.amazon.com/s?k=Intel+Pentium+E2180+2+GHz+Dual-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Core 2 Duo E4500 2.2 GHz Dual-Core OEM/Tray Processor,,,2,2.2,N/A,65,https://www.amazon.com/s?k=Intel+Core+2+Duo+E4500+2.2+GHz+Dual-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Core 2 Duo E4600 2.4 GHz Dual-Core OEM/Tray Processor,,,2,2.4,N/A,65,https://www.amazon.com/s?k=Intel+Core+2+Duo+E4600+2.4+GHz+Dual-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Pentium E5300 2.6 GHz Dual-Core OEM/Tray Processor,,$79.40,2,2.6,N/A,65,https://www.amazon.com/dp/B0029VCC9A?tag=bgfg-pc-builder-us-20
Intel Core i5-750S 2.4 GHz Quad-Core Processor,,,4,2.4,N/A,82,https://www.amazon.com/s?k=Intel+Core+i5-750S+2.4+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core i7-965 Extreme Edition 3.2 GHz Quad-Core OEM/Tray Processor,,,4,3.2,N/A,130,https://www.amazon.com/s?k=Intel+Core+i7-965+Extreme+Edition+3.2+GHz+Quad-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Core 2 Quad Q9400 2.66 GHz Quad-Core OEM/Tray Processor,,$42.53,4,2.66,N/A,95,https://www.amazon.com/dp/B001DEWO9W?tag=bgfg-pc-builder-us-20
Intel Core 2 Quad Q9450 2.66 GHz Quad-Core Processor,5.0,,4,2.66,N/A,95,https://www.amazon.com/s?k=Intel+Core+2+Quad+Q9450+2.66+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core 2 Extreme QX6800 2.93 GHz Quad-Core Processor,4.0,$998.95,4,2.93,N/A,100,https://www.amazon.com/dp/B000P05F1Y?tag=bgfg-pc-builder-us-20
Intel Core 2 Extreme QX9775 3.2 GHz Quad-Core OEM/Tray Processor,,,4,3.2,N/A,150,https://www.amazon.com/s?k=Intel+Core+2+Extreme+QX9775+3.2+GHz+Quad-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Core 2 Extreme X6800 2.93 GHz Dual-Core Processor,,,2,2.93,N/A,75,https://www.amazon.com/s?k=Intel+Core+2+Extreme+X6800+2.93+GHz+Dual-Core+Processor&tag=bgfg-pc-builder-us-20
AMD Phenom II X4 970 Black 3.5 GHz Quad-Core Processor,4.5,,4,3.5,N/A,125,https://www.amazon.com/s?k=AMD+Phenom+II+X4+970+Black+3.5+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Pentium E5500 2.8 GHz Dual-Core Processor,,,2,2.8,N/A,65,https://www.amazon.com/s?k=Intel+Pentium+E5500+2.8+GHz+Dual-Core+Processor&tag=bgfg-pc-builder-us-20
AMD Phenom II X4 975 3.6 GHz Quad-Core Processor,5.0,,4,3.6,N/A,125,https://www.amazon.com/s?k=AMD+Phenom+II+X4+975+3.6+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Pentium G630T 2.3 GHz Dual-Core Processor,,$75.00,2,2.3,N/A,35,https://www.amazon.com/dp/B005LPMGY2?tag=bgfg-pc-builder-us-20
AMD FX-8150 3.6 GHz 8-Core Processor,5.0,,8,3.6,N/A,125,https://www.amazon.com/s?k=AMD+FX-8150+3.6+GHz+8-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Celeron G465 1.9 GHz Dual-Core Processor,,,2,1.9,N/A,35,https://www.amazon.com/s?k=Intel+Celeron+G465+1.9+GHz+Dual-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Xeon E3-1235 3.2 GHz Quad-Core Processor,,$219.00,4,3.2,N/A,95,https://www.amazon.com/dp/B004O3EJY2?tag=bgfg-pc-builder-us-20
Intel Xeon E3-1280 3.5 GHz Quad-Core Processor,,,4,3.5,N/A,95,https://www.amazon.com/s?k=Intel+Xeon+E3-1280+3.5+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Xeon E3-1265L V2 2.5 GHz Quad-Core Processor,,,4,2.5,N/A,45,https://www.amazon.com/s?k=Intel+Xeon+E3-1265L+V2+2.5+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Xeon E3-1270 3.4 GHz Quad-Core Processor,,,4,3.4,N/A,80,https://www.amazon.com/s?k=Intel+Xeon+E3-1270+3.4+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Pentium G2010 2.8 GHz Dual-Core Processor,,,2,2.8,N/A,55,https://www.amazon.com/s?k=Intel+Pentium+G2010+2.8+GHz+Dual-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core i5-3340S 2.8 GHz Quad-Core Processor,,,4,2.8,3.3,65,https://www.amazon.com/s?k=Intel+Core+i5-3340S+2.8+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Xeon E5-2609 2.4 GHz Quad-Core Processor,,$59.29,4,2.4,N/A,80,https://www.amazon.com/dp/B007H29EDS?tag=bgfg-pc-builder-us-20
Intel Xeon E5-2620 2 GHz 6-Core Processor,,$74.16,6,2.0,N/A,95,https://www.amazon.com/dp/B007H29ECE?tag=bgfg-pc-builder-us-20
Intel Xeon E5-2603 V2 1.8 GHz Quad-Core Processor,,,4,1.8,N/A,80,https://www.amazon.com/s?k=Intel+Xeon+E5-2603+V2+1.8+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
AMD A4-4020 3.2 GHz Dual-Core Processor,,,2,3.2,3.4,65,https://www.amazon.com/s?k=AMD+A4-4020+3.2+GHz+Dual-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Pentium G3440 3.3 GHz Dual-Core Processor,,,2,3.3,N/A,53,https://www.amazon.com/s?k=Intel+Pentium+G3440+3.3+GHz+Dual-Core+Processor&tag=bgfg-pc-builder-us-20
AMD Sempron X2 190 2.5 GHz Dual-Core OEM/Tray Processor,,,2,2.5,N/A,45,https://www.amazon.com/s?k=AMD+Sempron+X2+190+2.5+GHz+Dual-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Core i5-7600T 2.8 GHz Quad-Core OEM/Tray Processor,,,4,2.8,3.7,35,https://www.amazon.com/s?k=Intel+Core+i5-7600T+2.8+GHz+Quad-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Xeon E-2176G 3.7 GHz 6-Core OEM/Tray Processor,,$472.26,6,3.7,4.7,80,https://www.amazon.com/dp/B07DYN2ZMK?tag=bgfg-pc-builder-us-20
AMD Athlon II X2 240e 2.8 GHz Dual-Core Processor,,,2,2.8,N/A,45,https://www.amazon.com/s?k=AMD+Athlon+II+X2+240e+2.8+GHz+Dual-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Pentium E2200 2.2 GHz Dual-Core OEM/Tray Processor,,,2,2.2,N/A,65,https://www.amazon.com/s?k=Intel+Pentium+E2200+2.2+GHz+Dual-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Core 2 Duo E4600 2.4 GHz Dual-Core Processor,4.0,$198.95,2,2.4,N/A,65,https://www.amazon.com/dp/B000WP0SCS?tag=bgfg-pc-builder-us-20
Intel Core 2 Duo E8600 3.33 GHz Dual-Core Processor,,,2,3.33,N/A,65,https://www.amazon.com/s?k=Intel+Core+2+Duo+E8600+3.33+GHz+Dual-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core i7-860 2.8 GHz Quad-Core OEM/Tray Processor,4.0,,4,2.8,N/A,95,https://www.amazon.com/s?k=Intel+Core+i7-860+2.8+GHz+Quad-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Core 2 Quad Q9505 2.83 GHz Quad-Core Processor,,$56.99,4,2.83,N/A,95,https://www.amazon.com/dp/B002NOIDWS?tag=bgfg-pc-builder-us-20
AMD Phenom II X6 1075T 3 GHz 6-Core Processor,4.5,,6,3.0,N/A,95,https://www.amazon.com/s?k=AMD+Phenom+II+X6+1075T+3+GHz+6-Core+Processor&tag=bgfg-pc-builder-us-20
AMD Athlon II X3 455 3.3 GHz Triple-Core Processor,4.0,,3,3.3,N/A,95,https://www.amazon.com/s?k=AMD+Athlon+II+X3+455+3.3+GHz+Triple-Core+Processor&tag=bgfg-pc-builder-us-20
AMD Phenom II X4 840 3.2 GHz Quad-Core OEM/Tray Processor,,$54.04,4,3.2,N/A,95,https://www.amazon.com/dp/B004VMX410?tag=bgfg-pc-builder-us-20
AMD Athlon II X2 270 3.4 GHz Dual-Core Processor,4.2,,2,3.4,N/A,65,https://www.amazon.com/s?k=AMD+Athlon+II+X2+270+3.4+GHz+Dual-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core i3-2125 3.3 GHz Dual-Core Processor,,$152.00,2,3.3,N/A,65,https://www.amazon.com/dp/B005L9D5X4?tag=bgfg-pc-builder-us-20
AMD FX-8120 3.1 GHz 8-Core Processor,4.4,,8,3.1,N/A,125,https://www.amazon.com/s?k=AMD+FX-8120+3.1+GHz+8-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core i5-2450P 3.2 GHz Quad-Core Processor,,,4,3.2,N/A,95,https://www.amazon.com/s?k=Intel+Core+i5-2450P+3.2+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
AMD Athlon II X2 260 3.2 GHz Dual-Core OEM/Tray Processor,,,2,3.2,N/A,65,https://www.amazon.com/s?k=AMD+Athlon+II+X2+260+3.2+GHz+Dual-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Pentium G870 3.1 GHz Dual-Core Processor,,$77.00,2,3.1,N/A,65,https://www.amazon.com/dp/B00892499Y?tag=bgfg-pc-builder-us-20
Intel Xeon E3-1270 3.4 GHz Quad-Core Processor,,,4,3.4,N/A,80,https://www.amazon.com/s?k=Intel+Xeon+E3-1270+3.4+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Pentium G2130 3.2 GHz Dual-Core Processor,,,2,3.2,N/A,55,https://www.amazon.com/s?k=Intel+Pentium+G2130+3.2+GHz+Dual-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Xeon E5-2603 1.8 GHz Quad-Core Processor,,$75.92,4,1.8,N/A,80,https://www.amazon.com/dp/B007H29F1E?tag=bgfg-pc-builder-us-20
AMD 5350 2.05 GHz Quad-Core OEM/Tray Processor,,,4,2.05,N/A,25,https://www.amazon.com/s?k=AMD+5350+2.05+GHz+Quad-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
AMD Sempron 145 2.8 GHz Single-Core OEM/Tray Processor,,,1,2.8,N/A,45,https://www.amazon.com/s?k=AMD+Sempron+145+2.8+GHz+Single-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Core i3-3240 3.4 GHz Dual-Core OEM/Tray Processor,,,2,3.4,N/A,55,https://www.amazon.com/s?k=Intel+Core+i3-3240+3.4+GHz+Dual-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Core i5-4670S 3.1 GHz Quad-Core OEM/Tray Processor,5.0,$577.00,4,3.1,3.8,65,https://www.amazon.com/dp/B00DFYKS4G?tag=bgfg-pc-builder-us-20
Intel Xeon E3-1240 V5 3.5 GHz Quad-Core OEM/Tray Processor,,$273.27,4,3.5,3.9,80,https://www.amazon.com/dp/B016TQ86S6?tag=bgfg-pc-builder-us-20
AMD Athlon X4 860K 3.7 GHz Quad-Core Processor,4.9,,4,3.7,4.0,95,https://www.amazon.com/s?k=AMD+Athlon+X4+860K+3.7+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Pentium G4620 3.7 GHz Dual-Core Processor,4.8,,2,3.7,N/A,51,https://www.amazon.com/s?k=Intel+Pentium+G4620+3.7+GHz+Dual-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core i3-9320 3.7 GHz Quad-Core Processor,,,4,3.7,4.4,62,https://www.amazon.com/s?k=Intel+Core+i3-9320+3.7+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core i3-9320 3.7 GHz Quad-Core OEM/Tray Processor,,,4,3.7,4.4,62,https://www.amazon.com/s?k=Intel+Core+i3-9320+3.7+GHz+Quad-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Celeron G5905T 3.3 GHz Dual-Core OEM/Tray Processor,,,2,3.3,N/A,35,https://www.amazon.com/s?k=Intel+Celeron+G5905T+3.3+GHz+Dual-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Core i5-4670T 2.3 GHz Quad-Core OEM/Tray Processor,,,4,2.3,N/A,45,https://www.amazon.com/s?k=Intel+Core+i5-4670T+2.3+GHz+Quad-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Core i9-7920X 2.9 GHz 12-Core OEM/Tray Processor,,,12,2.9,4.4,140,https://www.amazon.com/s?k=Intel+Core+i9-7920X+2.9+GHz+12-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Xeon E3-1225 V6 3.3 GHz Quad-Core Processor,,$203.99,4,3.3,3.7,73,https://www.amazon.com/dp/B06XWXW8LK?tag=bgfg-pc-builder-us-20
Intel Xeon E3-1280 V6 3.9 GHz Quad-Core OEM/Tray Processor,,$550.00,4,3.9,4.2,72,https://www.amazon.com/dp/B06Y3PBYM9?tag=bgfg-pc-builder-us-20
Intel Core i5-660 3.33 GHz Dual-Core Processor,,$249.95,2,3.33,N/A,73,https://www.amazon.com/dp/B0031M9QYA?tag=bgfg-pc-builder-us-20
Intel Core i5-661 3.33 GHz Dual-Core Processor,,,2,3.33,N/A,87,https://www.amazon.com/s?k=Intel+Core+i5-661+3.33+GHz+Dual-Core+Processor&tag=bgfg-pc-builder-us-20
AMD FX-9370 4.4 GHz 8-Core Processor,5.0,$398.68,8,4.4,4.7,220,https://www.amazon.com/dp/B00IO2PTK2?tag=bgfg-pc-builder-us-20
Intel Xeon E5-2670 2.6 GHz 8-Core OEM/Tray Processor,,,8,2.6,3.3,115,https://www.amazon.com/s?k=Intel+Xeon+E5-2670+2.6+GHz+8-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
AMD Athlon II X2 250 3 GHz Dual-Core Processor,,,2,3.0,N/A,65,https://www.amazon.com/s?k=AMD+Athlon+II+X2+250+3+GHz+Dual-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core 2 Duo E4400 2 GHz Dual-Core Processor,,$108.00,2,2.0,N/A,65,https://www.amazon.com/dp/B000NX5C02?tag=bgfg-pc-builder-us-20
Intel Core 2 Duo E4500 2.2 GHz Dual-Core Processor,,$113.35,2,2.2,N/A,65,https://www.amazon.com/dp/B000R9BJ18?tag=bgfg-pc-builder-us-20
Intel Pentium E5300 2.6 GHz Dual-Core OEM/Tray Processor,,$79.40,2,2.6,N/A,65,https://www.amazon.com/dp/B0029VCC9A?tag=bgfg-pc-builder-us-20
Intel Core 2 Quad Q9550 2.83 GHz Quad-Core OEM/Tray Processor,4.7,,4,2.83,N/A,95,https://www.amazon.com/s?k=Intel+Core+2+Quad+Q9550+2.83+GHz+Quad-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Core 2 Extreme QX6850 3 GHz Quad-Core Processor,,$898.95,4,3.0,N/A,130,https://www.amazon.com/dp/B000TQ2H7Y?tag=bgfg-pc-builder-us-20
AMD A8-3850 2.9 GHz Quad-Core Processor,4.0,,4,2.9,N/A,100,https://www.amazon.com/s?k=AMD+A8-3850+2.9+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
AMD A6-3500 2.1 GHz Triple-Core Processor,3.0,,3,2.1,N/A,65,https://www.amazon.com/s?k=AMD+A6-3500+2.1+GHz+Triple-Core+Processor&tag=bgfg-pc-builder-us-20
AMD Phenom II X4 960T Black 3 GHz Quad-Core Processor,4.7,,4,3.0,N/A,95,https://www.amazon.com/s?k=AMD+Phenom+II+X4+960T+Black+3+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
AMD A6-3670K 2.7 GHz Quad-Core Processor,,,4,2.7,N/A,100,https://www.amazon.com/s?k=AMD+A6-3670K+2.7+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Xeon E3-1225 3.1 GHz Quad-Core Processor,,,4,3.1,N/A,95,https://www.amazon.com/s?k=Intel+Xeon+E3-1225+3.1+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
AMD A4-4000 3 GHz Dual-Core Processor,4.0,,2,3.0,N/A,65,https://www.amazon.com/s?k=AMD+A4-4000+3+GHz+Dual-Core+Processor&tag=bgfg-pc-builder-us-20
AMD FX-9590 4.7 GHz 8-Core OEM/Tray Processor,5.0,,8,4.7,5.0,220,https://www.amazon.com/s?k=AMD+FX-9590+4.7+GHz+8-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Xeon E5-2665 2.4 GHz 8-Core Processor,,$142.52,8,2.4,3.1,115,https://www.amazon.com/dp/B007H29F28?tag=bgfg-pc-builder-us-20
Intel Xeon E5-1660 V2 3.7 GHz 6-Core OEM/Tray Processor,,,6,3.7,4.0,130,https://www.amazon.com/s?k=Intel+Xeon+E5-1660+V2+3.7+GHz+6-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
AMD A8-7600 3.1 GHz Quad-Core OEM/Tray Processor,,,4,3.1,3.8,65,https://www.amazon.com/s?k=AMD+A8-7600+3.1+GHz+Quad-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Xeon E5-1620 V3 3.5 GHz Quad-Core OEM/Tray Processor,,,4,3.5,3.6,140,https://www.amazon.com/s?k=Intel+Xeon+E5-1620+V3+3.5+GHz+Quad-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
AMD Pro A8-7600B 3.1 GHz Quad-Core OEM/Tray Processor,,,4,3.1,3.8,65,https://www.amazon.com/s?k=AMD+Pro+A8-7600B+3.1+GHz+Quad-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Core i3-6300T 3.3 GHz Dual-Core Processor,,$90.03,2,3.3,N/A,35,https://www.amazon.com/dp/B016O796JS?tag=bgfg-pc-builder-us-20
Intel Core i3-6320 3.9 GHz Dual-Core Processor,5.0,$130.00,2,3.9,N/A,51,https://www.amazon.com/dp/B015VPX48I?tag=bgfg-pc-builder-us-20
Intel Xeon E3-1270 V5 3.6 GHz Quad-Core OEM/Tray Processor,,$499.00,4,3.6,4.0,80,https://www.amazon.com/dp/B016TSO3TA?tag=bgfg-pc-builder-us-20
AMD Opteron 6378 2.4 GHz 16-Core Processor,,$921.95,16,2.4,3.3,115,https://www.amazon.com/s?k=AMD+Opteron+6378+2.4+GHz+16-Core+Processor&tag=bgfg-pc-builder-us-20
AMD Athlon X4 870K 3.9 GHz Quad-Core Processor,4.0,,4,3.9,4.1,95,https://www.amazon.com/s?k=AMD+Athlon+X4+870K+3.9+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core i3-7300 4 GHz Dual-Core Processor,4.0,,2,4.0,N/A,51,https://www.amazon.com/s?k=Intel+Core+i3-7300+4+GHz+Dual-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Pentium G4560T 2.9 GHz Dual-Core OEM/Tray Processor,,,2,2.9,N/A,35,https://www.amazon.com/s?k=Intel+Pentium+G4560T+2.9+GHz+Dual-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Xeon E5-2430V2 2.5 GHz 6-Core Processor,,,6,2.5,3.0,80,https://www.amazon.com/s?k=Intel+Xeon+E5-2430V2+2.5+GHz+6-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Xeon E3-1230 V6 3.5 GHz Quad-Core Processor,5.0,$401.38,4,3.5,3.9,72,https://www.amazon.com/dp/B06XXFBV41?tag=bgfg-pc-builder-us-20
Intel Core i5-3550S 3 GHz Quad-Core OEM/Tray Processor,,,4,3.0,3.7,65,https://www.amazon.com/s?k=Intel+Core+i5-3550S+3+GHz+Quad-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
AMD A6-7480 3.5 GHz Dual-Core Processor,,,2,3.5,3.8,65,https://www.amazon.com/s?k=AMD+A6-7480+3.5+GHz+Dual-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Xeon E-2134 3.5 GHz Quad-Core Processor,,$289.99,4,3.5,4.5,71,https://www.amazon.com/dp/B07KNM7925?tag=bgfg-pc-builder-us-20
Intel Celeron G5920 3.5 GHz Dual-Core Processor,,$59.99,2,3.5,N/A,58,https://www.amazon.com/dp/B086MG1C7P?tag=bgfg-pc-builder-us-20
Intel Xeon E-2124G 3.4 GHz Quad-Core Processor,,$252.99,4,3.4,4.5,71,https://www.amazon.com/dp/B07KNFQ3G6?tag=bgfg-pc-builder-us-20
AMD Phenom II X4 830 2.8 GHz Quad-Core OEM/Tray Processor,3.7,$59.58,4,2.8,N/A,95,https://www.amazon.com/dp/B006VKAI46?tag=bgfg-pc-builder-us-20
Intel Xeon E3-1220 3.1 GHz Quad-Core Processor,,$118.00,4,3.1,N/A,80,https://www.amazon.com/dp/B004O3DFEM?tag=bgfg-pc-builder-us-20
Intel Xeon E3-1275 3.4 GHz Quad-Core Processor,,$376.99,4,3.4,N/A,95,https://www.amazon.com/dp/B004O3FZBS?tag=bgfg-pc-builder-us-20
Intel Pentium G2140 3.3 GHz Dual-Core Processor,,$45.00,2,3.3,N/A,55,https://www.amazon.com/dp/B00D5ZZZFC?tag=bgfg-pc-builder-us-20
Intel Xeon E3-1220 V5 3 GHz Quad-Core OEM/Tray Processor,,$121.70,4,3.0,3.5,80,https://www.amazon.com/dp/B016TSO5EI?tag=bgfg-pc-builder-us-20
Intel Celeron G3950 3 GHz Dual-Core Processor,,,2,3.0,N/A,51,https://www.amazon.com/s?k=Intel+Celeron+G3950+3+GHz+Dual-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Xeon E3-1225 V6 3.3 GHz Quad-Core OEM/Tray Processor,,$529.95,4,3.3,3.7,73,https://www.amazon.com/dp/B06Y418X7B?tag=bgfg-pc-builder-us-20
AMD Athlon II X2 220 2.8 GHz Dual-Core OEM/Tray Processor,3.0,,2,2.8,N/A,65,https://www.amazon.com/s?k=AMD+Athlon+II+X2+220+2.8+GHz+Dual-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Celeron 420 1.6 GHz Single-Core Processor,,,1,1.6,N/A,35,https://www.amazon.com/s?k=Intel+Celeron+420+1.6+GHz+Single-Core+Processor&tag=bgfg-pc-builder-us-20
AMD Phenom II X4 920 2.8 GHz Quad-Core Processor,,,4,2.8,N/A,125,https://www.amazon.com/s?k=AMD+Phenom+II+X4+920+2.8+GHz+Quad-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Pentium E2220 2.4 GHz Dual-Core OEM/Tray Processor,,,2,2.4,N/A,65,https://www.amazon.com/s?k=Intel+Pentium+E2220+2.4+GHz+Dual-Core+OEM%2FTray+Processor&tag=bgfg-pc-builder-us-20
Intel Core 2 Duo E6750 2.66 GHz Dual-Core Processor,,,2,2.66,N/A,65,https://www.amazon.com/s?k=Intel+Core+2+Duo+E6750+2.66+GHz+Dual-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core 2 Duo E7200 2.53 GHz Dual-Core Processor,,$80.99,2,2.53,N/A,65,https://www.amazon.com/dp/B0017OGTS0?tag=bgfg-pc-builder-us-20
Intel Core i5-655K 3.2 GHz Dual-Core Processor,,,2,3.2,N/A,73,https://www.amazon.com/s?k=Intel+Core+i5-655K+3.2+GHz+Dual-Core+Processor&tag=bgfg-pc-builder-us-20
Intel Core 2 Extreme QX6700 2.66 GHz Quad-Core Processor,4.0,$599.95,4,2.66,N/A,100,https://www.amazon.com/dp/B000JNNAU0?tag=bgfg-pc-builder-us-20
