name,rating,price,fan rpm,noise level,color,link
Montech HyperFlow ARGB 240 76.2 CFM Liquid CPU Cooler,,$84.90,2200 RPM,29.1 dB,Black,https://www.amazon.com/dp/B0D4PPYFSZ?tag=bgfg-pc-builder-us-20
Scythe FUMA 2 51.17 CFM CPU Cooler,4.9,$129.99,300 - 1200 RPM,2.7 - 24.9 dB,Black / Silver,https://www.amazon.com/dp/B07QMK5R45?tag=bgfg-pc-builder-us-20
Cooler Master Hyper 212 Black Edition 42 CFM CPU Cooler,,$49.99,800 - 2000 RPM,6.5 - 26 dB,N/A,https://www.amazon.com/dp/B09KX9V4CT?tag=bgfg-pc-builder-us-20
Vetroo V360 52 CFM Liquid CPU Cooler,,$109.99,800 - 1800 RPM,N/A,Black,https://www.amazon.com/dp/B08L8NLD4D?tag=bgfg-pc-builder-us-20
Phanteks GLACIER ONE 4220D30 71.93 CFM Liquid CPU Cooler,,,250 - 1800 RPM,29.5 dB,Black,https://www.amazon.com/s?k=Phanteks+GLACIER+ONE+4220D30+71.93+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
Scythe SHURIKEN 3 36.45 CFM CPU Cooler,,$39.99,300 - 2500 RPM,1.8 - 31.78 dB,Black,https://www.amazon.com/dp/B0DK1BJ7L9?tag=bgfg-pc-builder-us-20
Corsair H115i RGB PLATINUM 97 CFM Liquid CPU Cooler,4.6,$299.00,2000 RPM,37 dB,Black / Silver,https://www.amazon.com/dp/B07JWB5BSP?tag=bgfg-pc-builder-us-20
Asus ROG RYUJIN II ARGB 70.07 CFM Liquid CPU Cooler,,$239.99,N/A,N/A,Black,https://www.amazon.com/dp/B0B7CCZ5R3?tag=bgfg-pc-builder-us-20
ID-COOLING FROZN A620 GDL 78 CFM CPU Cooler,,$49.99,500 - 2000 RPM,29.9 dB,Black / Gold,https://www.amazon.com/dp/B0DHRPB9GP?tag=bgfg-pc-builder-us-20
Noctua NH-D14 64.95 CFM CPU Cooler,4.8,,900 - 1200 RPM,12.6 - 19.8 dB,N/A,https://www.amazon.com/s?k=Noctua+NH-D14+64.95+CFM+CPU+Cooler&tag=bgfg-pc-builder-us-20
Deepcool LS520S ZERO DARK 85.85 CFM Liquid CPU Cooler,,,500 - 2250 RPM,28.2 - 32.9 dB,Black,https://www.amazon.com/s?k=Deepcool+LS520S+ZERO+DARK+85.85+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
ID-COOLING FROZN A620 ARGB 78 CFM CPU Cooler,,$64.98,500 - 2000 RPM,29.9 dB,Black,https://www.amazon.com/dp/B0CMZT91KD?tag=bgfg-pc-builder-us-20
Thermalright Assassin Spirit 120 Vision ARGB 66.17 CFM CPU Cooler,,$33.90,1500 RPM,25.6 dB,Black,https://www.amazon.com/dp/B0DFXNXX3S?tag=bgfg-pc-builder-us-20
ID-COOLING SL360 78 CFM Liquid CPU Cooler,,,500 - 2000 RPM,29.9 dB,Black,https://www.amazon.com/s?k=ID-COOLING+SL360+78+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
Cooler Master MasterLiquid ML280 Mirror Liquid CPU Cooler,4.7,$87.49,650 - 1400 RPM,10 - 27 dB,Black,https://www.amazon.com/dp/B08BV2RHZW?tag=bgfg-pc-builder-us-20
Thermaltake TH420 V2 Ultra ARGB Sync 84.32 CFM Liquid CPU Cooler,,$189.99,500 - 2000 RPM,34.7 dB,White,https://www.amazon.com/dp/B0CHN6MYZ4?tag=bgfg-pc-builder-us-20
MSI MPG CORELIQUID D360 77.4 CFM Liquid CPU Cooler,,$251.80,N/A,N/A,Black,https://www.amazon.com/dp/B0CMCTG7MT?tag=bgfg-pc-builder-us-20
Thermalright Frozen Warframe ARGB 70.84 CFM Liquid CPU Cooler,,,2000 RPM,22.1 dB,White,https://www.amazon.com/s?k=Thermalright+Frozen+Warframe+ARGB+70.84+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
Thermalright SI-100 72.37 CFM CPU Cooler,,$26.90,2000 RPM,27.7 dB,Blue,https://www.amazon.com/dp/B0BT9PQHRF?tag=bgfg-pc-builder-us-20
Phanteks Glacier One 360M25 G2 72.72 CFM Liquid CPU Cooler,,,350 - 2000 RPM,35.13 dB,White,https://www.amazon.com/s?k=Phanteks+Glacier+One+360M25+G2+72.72+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
Thermaltake TH120 V2 ARGB Sync 57.05 CFM Liquid CPU Cooler,,$69.98,500 - 2000 RPM,25.8 dB,Black,https://www.amazon.com/dp/B0CCXNXVFC?tag=bgfg-pc-builder-us-20
Corsair iCUE LINK TITAN 240 RX LCD 73.5 CFM Liquid CPU Cooler,,,300 - 2100 RPM,10 - 36 dB,Black,https://www.amazon.com/s?k=Corsair+iCUE+LINK+TITAN+240+RX+LCD+73.5+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
MSI MAG CORELIQUID M240 78.23 CFM Liquid CPU Cooler,,,500 - 2000 RPM,14.3 - 34.3 dB,Black,https://www.amazon.com/s?k=MSI+MAG+CORELIQUID+M240+78.23+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
Corsair iCUE LINK TITAN 240 RX RGB 73.5 CFM Liquid CPU Cooler,,,300 - 2100 RPM,N/A,White,https://www.amazon.com/s?k=Corsair+iCUE+LINK+TITAN+240+RX+RGB+73.5+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
Corsair iCUE H115i ELITE CAPELLIX 97 CFM Liquid CPU Cooler,4.5,$119.95,2000 RPM,10 - 36 dB,Black,https://www.amazon.com/dp/B08G1Q1FHM?tag=bgfg-pc-builder-us-20
ID-COOLING FROSTFLOW X 74.5 CFM Liquid CPU Cooler,5.0,,700 - 1800 RPM,18 - 35.2 dB,N/A,https://www.amazon.com/s?k=ID-COOLING+FROSTFLOW+X+74.5+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
Corsair iCUE LINK TITAN 240 RX LCD 73.5 CFM Liquid CPU Cooler,,,300 - 2100 RPM,10 - 36 dB,White,https://www.amazon.com/s?k=Corsair+iCUE+LINK+TITAN+240+RX+LCD+73.5+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
Thermalright Aqua Elite ARGB V2 68.9 CFM Liquid CPU Cooler,,,2000 RPM,28.2 dB,N/A,https://www.amazon.com/s?k=Thermalright+Aqua+Elite+ARGB+V2+68.9+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
Enermax LIQMAX III 240 ARGB 72.1 CFM Liquid CPU Cooler,,$79.99,500 - 1600 RPM,14 - 27 dB,White / Black,https://www.amazon.com/dp/B0934388RZ?tag=bgfg-pc-builder-us-20
Noctua NH-D15 G2 HBC 91.58 CFM CPU Cooler,,$149.94,1500 RPM,24.8 dB,Brown / Silver,https://www.amazon.com/dp/B0D5B4KWMD?tag=bgfg-pc-builder-us-20
ID-COOLING SE-214-XT PLUS 76.16 CFM CPU Cooler,,$19.98,700 - 1800 RPM,35.2 dB,Black / Silver,https://www.amazon.com/dp/B0CY213WMJ?tag=bgfg-pc-builder-us-20
Jonsbo CR-1400 EVO Color White 38.2 CFM CPU Cooler,,$32.99,800 - 2200 RPM,22.3 - 33.8 dB,White,https://www.amazon.com/s?k=Jonsbo+CR-1400+EVO+Color+White+38.2+CFM+CPU+Cooler&tag=bgfg-pc-builder-us-20
NZXT Kraken Z53 73.11 CFM Liquid CPU Cooler,4.5,$247.52,500 - 2000 RPM,21 - 36 dB,Black,https://www.amazon.com/dp/B08MB4YPK3?tag=bgfg-pc-builder-us-20
Lian Li GALAHAD AIO 360 RGB 69.17 CFM Liquid CPU Cooler,4.8,$205.00,800 - 1900 RPM,N/A,White / Silver,https://www.amazon.com/dp/B08CYCWJKW?tag=bgfg-pc-builder-us-20
APNX AP1-V 76.3 CFM CPU Cooler,,$49.90,600 - 1800 RPM,16.1 - 32.8 dB,White,https://www.amazon.com/dp/B0CHS8SGCD?tag=bgfg-pc-builder-us-20
Noctua NH-U9DXi4 37.8 CFM CPU Cooler,5.0,$64.95,300 - 1600 RPM,13.1 - 17.6 dB,N/A,https://www.amazon.com/dp/B00E1JGFA0?tag=bgfg-pc-builder-us-20
ID-COOLING FROZN A410 ARGB 78 CFM CPU Cooler,,$39.99,500 - 2000 RPM,29.9 dB,Black,https://www.amazon.com/dp/B0CMZTN43F?tag=bgfg-pc-builder-us-20
Cooler Master Hyper 620S 71.93 CFM CPU Cooler,,$54.99,350 - 1750 RPM,27.2 dB,Black / Silver,https://www.amazon.com/dp/B0C6YQ8DPQ?tag=bgfg-pc-builder-us-20
Intel BXTS15A CPU Cooler,4.0,$28.99,1000 - 3850 RPM,N/A,N/A,https://www.amazon.com/dp/B013U542QE?tag=bgfg-pc-builder-us-20
ID-COOLING SE-225-XT 76.16 CFM CPU Cooler,,$44.99,700 - 1800 RPM,15.2 - 35.2 dB,Black,https://www.amazon.com/dp/B08LPDDM4B?tag=bgfg-pc-builder-us-20
HYTE THICC Q80 Trio 105.8 CFM Liquid CPU Cooler,,,1 - 3000 RPM,10 - 47.3 dB,Black,https://www.amazon.com/s?k=HYTE+THICC+Q80+Trio+105.8+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
Cooler Master MasterLiquid ML360L ARGB V2 62 CFM Liquid CPU Cooler,,,650 - 1800 RPM,8 - 27 dB,Black,https://www.amazon.com/s?k=Cooler+Master+MasterLiquid+ML360L+ARGB+V2+62+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
iBuypower AW4 65 CFM Liquid CPU Cooler,,$99.99,700 - 2000 RPM,38 dB,Black,https://www.amazon.com/dp/B0D2KJSCZ4?tag=bgfg-pc-builder-us-20
ARCTIC Freezer 34 eSports DUO CPU Cooler,4.6,$54.00,200 - 2100 RPM,24.4 dB,Black / Gray,https://www.amazon.com/dp/B0846LPTLD?tag=bgfg-pc-builder-us-20
StarTech FAN775E 49.37 CFM CPU Cooler,,$14.95,2600 RPM,22.2 dB,N/A,https://www.amazon.com/dp/B000RLH2GW?tag=bgfg-pc-builder-us-20
Asus ROG STRIX LC III ARGB LCD 70.38 CFM Liquid CPU Cooler,,,800 - 2200 RPM,36 dB,White,https://www.amazon.com/s?k=Asus+ROG+STRIX+LC+III+ARGB+LCD+70.38+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
be quiet! Shadow Rock 3 CPU Cooler,5.0,$49.90,1600 RPM,11.5 - 24.4 dB,Black,https://www.amazon.com/dp/B084XYKDF4?tag=bgfg-pc-builder-us-20
Deepcool AG300 36.75 CFM CPU Cooler,,,500 - 3050 RPM,30.5 dB,Black / Silver,https://www.amazon.com/s?k=Deepcool+AG300+36.75+CFM+CPU+Cooler&tag=bgfg-pc-builder-us-20
Cooler Master Hyper 212 Halo SF6 Ryu 51.88 CFM CPU Cooler,,$52.24,650 - 2050 RPM,27 dB,White / Orange,https://www.amazon.com/dp/B0BNYV6NV4?tag=bgfg-pc-builder-us-20
ID-COOLING SE-914-XT 45.8 CFM CPU Cooler,5.0,$26.99,600 - 2200 RPM,N/A,Black / Gray,https://www.amazon.com/dp/B08CDD6SGX?tag=bgfg-pc-builder-us-20
Deepcool LE520 85.85 CFM Liquid CPU Cooler,,,500 - 2250 RPM,32.9 dB,White,https://www.amazon.com/s?k=Deepcool+LE520+85.85+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
Cooler Master MasterLiquid Lite 120 66.7 CFM Liquid CPU Cooler,4.0,,650 - 2000 RPM,6 - 30 dB,N/A,https://www.amazon.com/s?k=Cooler+Master+MasterLiquid+Lite+120+66.7+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
Corsair iCUE H150i ELITE CAPELLIX 75 CFM Liquid CPU Cooler,4.7,$199.99,2400 RPM,10 - 37 dB,White,https://www.amazon.com/dp/B08Q86DSTX?tag=bgfg-pc-builder-us-20
ID-COOLING SL360 78 CFM Liquid CPU Cooler,,,500 - 2000 RPM,29.9 dB,White,https://www.amazon.com/s?k=ID-COOLING+SL360+78+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
EK EK-Nucleus AIO CR240 Lux D-RGB 72 CFM Liquid CPU Cooler,,$159.99,550 - 2300 RPM,36 dB,White,https://www.amazon.com/dp/B0C6LXCD1S?tag=bgfg-pc-builder-us-20
Fractal Design Lumen S36 RGB V2 56 CFM Liquid CPU Cooler,4.0,$156.46,500 - 2000 RPM,10 - 33.2 dB,Black,https://www.amazon.com/dp/B0BH8D49RX?tag=bgfg-pc-builder-us-20
Thermaltake TH240 V2 ARGB Sync 57.05 CFM Liquid CPU Cooler,,$89.99,500 - 2000 RPM,25.8 dB,Black,https://www.amazon.com/dp/B0CCXG57HT?tag=bgfg-pc-builder-us-20
Corsair iCUE H100i RGB PRO XT 75 CFM Liquid CPU Cooler,4.4,$138.96,2400 RPM,37 dB,Black,https://www.amazon.com/dp/B0829RTMKY?tag=bgfg-pc-builder-us-20
Vetroo V240 52 CFM Liquid CPU Cooler,5.0,$84.99,1800 RPM,30.8 dB,White / Gray,https://www.amazon.com/dp/B08L8PSMDS?tag=bgfg-pc-builder-us-20
ARCTIC Liquid Freezer II 240 56.3 CFM Liquid CPU Cooler,4.7,$97.99,200 - 1800 RPM,N/A,Black,https://www.amazon.com/dp/B07WSDLRVP?tag=bgfg-pc-builder-us-20
Thermalright Peerless Assassin 90 SE 32.77 CFM CPU Cooler,,$28.90,2200 RPM,23.85 dB,Black,https://www.amazon.com/dp/B0D59YCC71?tag=bgfg-pc-builder-us-20
Deepcool AG200 36.75 CFM CPU Cooler,,,500 - 3050 RPM,30.5 dB,Black / Silver,https://www.amazon.com/s?k=Deepcool+AG200+36.75+CFM+CPU+Cooler&tag=bgfg-pc-builder-us-20
ARCTIC Alpine 64 PLUS Fluid Dynamic Bearing CPU Cooler,5.0,,600 - 2000 RPM,N/A,N/A,https://www.amazon.com/s?k=ARCTIC+Alpine+64+PLUS+Fluid+Dynamic+Bearing+CPU+Cooler&tag=bgfg-pc-builder-us-20
Asus ROG RYUO III 360 ARGB WHITE EDITION 70.07 CFM Liquid CPU Cooler,,,2200 RPM,36.45 dB,White,https://www.amazon.com/s?k=Asus+ROG+RYUO+III+360+ARGB+WHITE+EDITION+70.07+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
NZXT Kraken 280 99.68 CFM Liquid CPU Cooler,4.0,$159.99,500 - 1500 RPM,19.4 - 32.1 dB,Black,https://www.amazon.com/dp/B0BY3HJZGD?tag=bgfg-pc-builder-us-20
Noctua NH-U14S 82.52 CFM CPU Cooler,4.8,$79.95,300 - 1500 RPM,19.2 - 24.6 dB,N/A,https://www.amazon.com/dp/B00C9FLSLY?tag=bgfg-pc-builder-us-20
Razer Hanbo Chroma Liquid CPU Cooler,,$291.99,N/A,N/A,Black,https://www.amazon.com/dp/B09P27JN4C?tag=bgfg-pc-builder-us-20
Corsair iCUE H170i ELITE CAPELLIX XT 89 CFM Liquid CPU Cooler,,$394.79,500 - 1700 RPM,5 - 33.8 dB,Black,https://www.amazon.com/dp/B0BQJ72D7R?tag=bgfg-pc-builder-us-20
Thermaltake Gravity i2 31.34 CFM CPU Cooler,4.6,$11.99,1800 RPM,21.3 dB,N/A,https://www.amazon.com/dp/B00O4UIZ86?tag=bgfg-pc-builder-us-20
MSI MAG CORELIQUID A13 62.6 CFM Liquid CPU Cooler,,$91.11,N/A,N/A,Black,https://www.amazon.com/dp/B0BSLK8VYH?tag=bgfg-pc-builder-us-20
MSI MAG CORELIQUID I360 70.7 CFM Liquid CPU Cooler,,,N/A,N/A,Black,https://www.amazon.com/s?k=MSI+MAG+CORELIQUID+I360+70.7+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
Corsair H100i RGB PLATINUM 75 CFM Liquid CPU Cooler,4.6,$143.99,2400 RPM,37 dB,Black / Silver,https://www.amazon.com/s?k=Corsair+H100i+RGB+PLATINUM+75+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
Corsair iCUE H150i RGB PRO XT 75 CFM Liquid CPU Cooler,4.5,$181.78,2400 RPM,37 dB,Black / White,https://www.amazon.com/dp/B0829S536D?tag=bgfg-pc-builder-us-20
Deepcool AK500 ZERO DARK 68.99 CFM CPU Cooler,5.0,$54.99,500 - 1850 RPM,25.9 - 31.5 dB,Black,https://www.amazon.com/dp/B0BM9CDY2F?tag=bgfg-pc-builder-us-20
Thermalright Peerless Assassin 120 White ARGB 66.17 CFM CPU Cooler,,$54.11,1550 RPM,25.6 dB,White,https://www.amazon.com/dp/B08XLWLSHK?tag=bgfg-pc-builder-us-20
Thermalright Mjolnir Vision 360 ARGB 69 CFM Liquid CPU Cooler,,,2150 RPM,27 dB,Black,https://www.amazon.com/s?k=Thermalright+Mjolnir+Vision+360+ARGB+69+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
Thermalright Assassin King 120 Mini WHITE ARGB V3 64.87 CFM CPU Cooler,,$19.89,1500 RPM,25.6 dB,White / Silver,https://www.amazon.com/dp/B0CP8QLN8Q?tag=bgfg-pc-builder-us-20
Corsair iCUE H60x RGB ELITE 47.73 CFM Liquid CPU Cooler,,$113.27,1500 RPM,7 - 28 dB,Black,https://www.amazon.com/dp/B0BQ3R6RPC?tag=bgfg-pc-builder-us-20
Fractal Design Lumen S24 RGB V2 56 CFM Liquid CPU Cooler,5.0,$134.82,500 - 2000 RPM,10 - 33.2 dB,Black,https://www.amazon.com/dp/B0BH8GVST4?tag=bgfg-pc-builder-us-20
NZXT T120 78.02 CFM CPU Cooler,,$49.99,500 - 1800 RPM,17.9 - 30.6 dB,Black,https://www.amazon.com/dp/B0BFZNZMN2?tag=bgfg-pc-builder-us-20
Thermalright Assassin King SE 66.17 CFM CPU Cooler,,$22.90,1550 RPM,25.6 dB,Silver / Gray,https://www.amazon.com/dp/B09YY5LQV9?tag=bgfg-pc-builder-us-20
Scythe Mugen 6 60.29 CFM CPU Cooler,,$46.99,300 - 2000 RPM,3 - 26.88 dB,Black,https://www.amazon.com/dp/B0CTSTBCBB?tag=bgfg-pc-builder-us-20
Asus Prime LC 360 ARGB 757 CFM Liquid CPU Cooler,,,600 - 2200 RPM,N/A,Black,https://www.amazon.com/s?k=Asus+Prime+LC+360+ARGB+757+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
Thermaltake TH360 V2 ARGB Sync 57.05 CFM Liquid CPU Cooler,,$129.99,500 - 2000 RPM,25.8 dB,White,https://www.amazon.com/dp/B0CHN7V9CH?tag=bgfg-pc-builder-us-20
Deepcool LT720 WH 85.85 CFM Liquid CPU Cooler,,$139.99,500 - 2250 RPM,32.9 dB,White,https://www.amazon.com/dp/B0BRXW7XL1?tag=bgfg-pc-builder-us-20
Noctua NH-L12Sx77 55.44 CFM CPU Cooler,,$74.90,450 - 1850 RPM,16.8 - 23.9 dB,Silver / Beige,https://www.amazon.com/dp/B0CWH97GKV?tag=bgfg-pc-builder-us-20
ARCTIC Liquid Freezer II 280 A-RGB 68.9 CFM Liquid CPU Cooler,4.7,$124.99,200 - 1900 RPM,22.5 dB,Black,https://www.amazon.com/dp/B099RSPC2H?tag=bgfg-pc-builder-us-20
Deepcool AK400 ZERO DARK PLUS 59.46 CFM CPU Cooler,,,500 - 1650 RPM,28 dB,Black,https://www.amazon.com/s?k=Deepcool+AK400+ZERO+DARK+PLUS+59.46+CFM+CPU+Cooler&tag=bgfg-pc-builder-us-20
Asus ROG STRIX LC III ARGB LCD 70.38 CFM Liquid CPU Cooler,,,800 - 2200 RPM,36 dB,Black,https://www.amazon.com/s?k=Asus+ROG+STRIX+LC+III+ARGB+LCD+70.38+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
iBuypower AW4 65 CFM Liquid CPU Cooler,,$79.98,700 - 2000 RPM,38 dB,Black,https://www.amazon.com/dp/B0D2KH77S6?tag=bgfg-pc-builder-us-20
ENDORFY Spartan 5 CPU Cooler,,$35.28,250 - 1500 RPM,N/A,Black / Silver,https://www.amazon.com/s?k=ENDORFY+Spartan+5+CPU+Cooler&tag=bgfg-pc-builder-us-20
Cooler Master I30 31 CFM CPU Cooler,,$13.99,2600 RPM,28 dB,Black / Silver,https://www.amazon.com/dp/B07QQXCVVR?tag=bgfg-pc-builder-us-20
Phanteks GLACIER ONE 360D30 64.3 CFM Liquid CPU Cooler,,$179.99,250 - 2000 RPM,30.2 dB,Black,https://www.amazon.com/dp/B0CCY17KNV?tag=bgfg-pc-builder-us-20
Deepcool AG400 75.89 CFM CPU Cooler,,,500 - 2000 RPM,31.6 dB,White,https://www.amazon.com/s?k=Deepcool+AG400+75.89+CFM+CPU+Cooler&tag=bgfg-pc-builder-us-20
Corsair H60 (2018) 57.2 CFM Liquid CPU Cooler,4.6,$153.01,1700 RPM,28.3 dB,Black,https://www.amazon.com/dp/B079NXZQBC?tag=bgfg-pc-builder-us-20
be quiet! Light Loop Liquid CPU Cooler,5.0,$164.90,1500 - 2900 RPM,17.2 - 36.8 dB,White,https://www.amazon.com/dp/B0DDR5NNFP?tag=bgfg-pc-builder-us-20
Vetroo V5 52 CFM CPU Cooler,,$34.99,800 - 1700 RPM,30.8 dB,Pink,https://www.amazon.com/dp/B09XH8WQD9?tag=bgfg-pc-builder-us-20
Cooler Master Hyper 622 Halo 51.88 CFM CPU Cooler,5.0,$64.98,650 - 2050 RPM,27 dB,Black,https://www.amazon.com/dp/B0BX6LRD12?tag=bgfg-pc-builder-us-20
Thermalright Peerless Assassin 66.17 CFM CPU Cooler,5.0,$41.30,1550 RPM,25.6 dB,Gray,https://www.amazon.com/dp/B0982VWQN1?tag=bgfg-pc-builder-us-20
ID-COOLING IS-67-XT 67.58 CFM CPU Cooler,,$39.99,500 - 2200 RPM,35.2 dB,Black,https://www.amazon.com/dp/B0CFPY9CKZ?tag=bgfg-pc-builder-us-20
NZXT Kraken M22 Liquid CPU Cooler,4.3,$106.11,500 - 2000 RPM,21 - 36 dB,Black,https://www.amazon.com/dp/B079JF6NDC?tag=bgfg-pc-builder-us-20
Thermalright Frozen Prism ARGB 70.4 CFM Liquid CPU Cooler,,$52.90,1850 RPM,27 dB,White,https://www.amazon.com/dp/B0C4DBPVH5?tag=bgfg-pc-builder-us-20
Thermaltake Contact 9 SE 33.12 CFM CPU Cooler,,$19.98,800 - 2000 RPM,24.5 dB,Black / Silver,https://www.amazon.com/dp/B09XGF9DYP?tag=bgfg-pc-builder-us-20
TRYX PANORAMA 81.32 CFM Liquid CPU Cooler,4.0,,500 - 2250 RPM,30.97 dB,Black,https://www.amazon.com/s?k=TRYX+PANORAMA+81.32+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
Thermalright Aqua Elite ARGB V2 68.9 CFM Liquid CPU Cooler,,,2000 RPM,28.2 dB,N/A,https://www.amazon.com/s?k=Thermalright+Aqua+Elite+ARGB+V2+68.9+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
Phanteks Glacier One 360M25 G2 72.72 CFM Liquid CPU Cooler,,,350 - 2000 RPM,35.13 dB,Black,https://www.amazon.com/s?k=Phanteks+Glacier+One+360M25+G2+72.72+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
Thermalright Frozen Prism 70.4 CFM Liquid CPU Cooler,,$46.90,1850 RPM,27 dB,Black,https://www.amazon.com/dp/B0BWD59L4K?tag=bgfg-pc-builder-us-20
Thermalright AXP90-X53 42.58 CFM CPU Cooler,,$35.90,2700 RPM,22.4 dB,Gray,https://www.amazon.com/dp/B08S6XM69Q?tag=bgfg-pc-builder-us-20
Corsair iCUE H170i ELITE LCD 82.9 CFM Liquid CPU Cooler,,$259.99,400 - 1600 RPM,10 - 31.8 dB,Black,https://www.amazon.com/dp/B09HDPTRCQ?tag=bgfg-pc-builder-us-20
EK Nucleus AIO CR360 Dark 72 CFM Liquid CPU Cooler,5.0,$234.90,550 - 2300 RPM,36 dB,Black,https://www.amazon.com/dp/B0C1N56ZDC?tag=bgfg-pc-builder-us-20
Deepcool AK620 DIGITAL WH 68.99 CFM CPU Cooler,,$98.71,500 - 1850 RPM,28 dB,White,https://www.amazon.com/dp/B0CL6MPD5N?tag=bgfg-pc-builder-us-20
ARCTIC Freezer 34 eSports DUO CPU Cooler,4.6,$55.99,200 - 2100 RPM,24.4 dB,Red / Black,https://www.amazon.com/dp/B07MC8CRVZ?tag=bgfg-pc-builder-us-20
Lian Li Galahad II Trinity 89.1 CFM Liquid CPU Cooler,,$241.00,2450 RPM,35.4 dB,Black,https://www.amazon.com/dp/B0CBV68GJM?tag=bgfg-pc-builder-us-20
Gigabyte AORUS WATERFORCE X II 360 72 CFM Liquid CPU Cooler,,,800 - 2400 RPM,12 - 37.5 dB,Black,https://www.amazon.com/s?k=Gigabyte+AORUS+WATERFORCE+X+II+360+72+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
Thermalright Assassin X 120 PLUS V2 66.17 CFM CPU Cooler,,$22.29,1500 RPM,25.6 dB,Black / Silver,https://www.amazon.com/dp/B0CCNW2H8H?tag=bgfg-pc-builder-us-20
Thermalright Frozen Infinity 240 ARGB 68.9 CFM Liquid CPU Cooler,,$60.90,2000 RPM,28.2 dB,Black,https://www.amazon.com/dp/B0D72ZQ58K?tag=bgfg-pc-builder-us-20
NZXT Kraken Elite (2024) 73.47 CFM Liquid CPU Cooler,,,500 - 2000 RPM,30 dB,Black,https://www.amazon.com/s?k=NZXT+Kraken+Elite+%282024%29+73.47+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
Vetroo V360 52 CFM Liquid CPU Cooler,4.5,$109.99,800 - 1800 RPM,N/A,White,https://www.amazon.com/dp/B08L8MM6G5?tag=bgfg-pc-builder-us-20
Lian Li Galahad II Trinity SL-INF 61.3 CFM Liquid CPU Cooler,,$149.99,2100 RPM,29 dB,White,https://www.amazon.com/dp/B0CBPSZCTC?tag=bgfg-pc-builder-us-20
Thermaltake TH360 V2 Ultra ARGB Sync 57.05 CFM Liquid CPU Cooler,,$149.99,500 - 1800 RPM,25.8 dB,Black,https://www.amazon.com/dp/B0CCX93N83?tag=bgfg-pc-builder-us-20
Corsair NAUTILUS 240 RS ARGB 74.37 CFM Liquid CPU Cooler,,,2100 RPM,34 dB,White,https://www.amazon.com/s?k=Corsair+NAUTILUS+240+RS+ARGB+74.37+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
Deepcool LS520 SE 85.85 CFM Liquid CPU Cooler,,$126.49,500 - 2250 RPM,28.2 - 32.9 dB,Black,https://www.amazon.com/dp/B0BLYQPPFK?tag=bgfg-pc-builder-us-20
MSI MAG CORELIQUID M360 78.23 CFM Liquid CPU Cooler,,,500 - 2000 RPM,14.3 - 34.3 dB,Black,https://www.amazon.com/s?k=MSI+MAG+CORELIQUID+M360+78.23+CFM+Liquid+CPU+Cooler&tag=bgfg-pc-builder-us-20
ID-COOLING FX360 INF 58 CFM Liquid CPU Cooler,,$79.98,300 - 2000 RPM,27.2 dB,Black,https://www.amazon.com/dp/B0D97Q33GW?tag=bgfg-pc-builder-us-20
Noctua NH-D9L chromax.black 46.44 CFM CPU Cooler,,$74.90,400 - 2000 RPM,16.3 - 22.8 dB,Black,https://www.amazon.com/dp/B0CKVYP3PJ?tag=bgfg-pc-builder-us-20
NZXT Kraken Elite 280 RGB 90.79 CFM Liquid CPU Cooler,,$269.99,500 - 1500 RPM,34.48 dB,Black,https://www.amazon.com/dp/B0BY3H94B7?tag=bgfg-pc-builder-us-20
