name,rating,price,chipset,memory,core clock,boost clock,color,length,link
EVGA XC BLACK GAMING GeForce RTX 3060 Ti 8 GB Video Card,,,GeForce RTX 3060 Ti,8 GB,1410 MHz,1665 MHz,Black,202 mm,https://www.amazon.com/s?k=EVGA+XC+BLACK+GAMING+GeForce+RTX+3060+Ti+8+GB+Video+Card&tag=bgfg-pc-builder-us-20
Inno3D AX Gaming X3W GeForce RTX 3070 Ti 8 GB Video Card,,,GeForce RTX 3070 Ti,8 GB,1575 MHz,1770 MHz,White / Blue,293 mm,https://www.amazon.com/s?k=Inno3D+AX+Gaming+X3W+GeForce+RTX+3070+Ti+8+GB+Video+Card&tag=bgfg-pc-builder-us-20
MSI GAMING TRIO GeForce RTX 4060 Ti 8 GB Video Card,,,GeForce RTX 4060 Ti,8 GB,2310 MHz,N/A,Black,338 mm,https://www.amazon.com/s?k=MSI+GAMING+TRIO+GeForce+RTX+4060+Ti+8+GB+Video+Card&tag=bgfg-pc-builder-us-20
Colorful iGame Advanced OC-V GeForce RTX 4090 24 GB Video Card,,,GeForce RTX 4090,24 GB,2235 MHz,2610 MHz,Silver / Black,344 mm,https://www.amazon.com/s?k=Colorful+iGame+Advanced+OC-V+GeForce+RTX+4090+24+GB+Video+Card&tag=bgfg-pc-builder-us-20
MSI VENTUS 3X E GeForce RTX 4080 16 GB Video Card,,,GeForce RTX 4080,16 GB,2205 MHz,2520 MHz,Silver / Black,322 mm,https://www.amazon.com/s?k=MSI+VENTUS+3X+E+GeForce+RTX+4080+16+GB+Video+Card&tag=bgfg-pc-builder-us-20
Gainward Phantom GS GeForce RTX 4070 Ti SUPER 16 GB Video Card,,,GeForce RTX 4070 Ti SUPER,16 GB,2340 MHz,2685 MHz,Black,329 mm,https://www.amazon.com/s?k=Gainward+Phantom+GS+GeForce+RTX+4070+Ti+SUPER+16+GB+Video+Card&tag=bgfg-pc-builder-us-20
EVGA 01G-P3-1158-TR GeForce GTS 250 1 GB Graphics Card,,,GeForce GTS 250,1 GB,738 MHz,N/A,Black / Red,N/A,https://www.amazon.com/s?k=EVGA+01G-P3-1158-TR+GeForce+GTS+250+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
EVGA 512-P2-N430-LR GeForce 7200 GS 512 MB Graphics Card,,,GeForce 7200 GS,0.5 GB,N/A,N/A,Black / Green,N/A,https://www.amazon.com/s?k=EVGA+512-P2-N430-LR+GeForce+7200+GS+512+MB+Graphics+Card&tag=bgfg-pc-builder-us-20
Zotac ZT-20106-10P GeForce GTS 250 1 GB Graphics Card,,,GeForce GTS 250,1 GB,N/A,N/A,Black / Orange,N/A,https://www.amazon.com/s?k=Zotac+ZT-20106-10P+GeForce+GTS+250+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Zotac ZT-96SES3P-FDL GeForce 9600 GSO 512 MB Graphics Card,,,GeForce 9600 GSO,0.5 GB,650 MHz,N/A,Black / Blue,N/A,https://www.amazon.com/s?k=Zotac+ZT-96SES3P-FDL+GeForce+9600+GSO+512+MB+Graphics+Card&tag=bgfg-pc-builder-us-20
Zotac ZT-40102-10P GeForce GTX 480 1.5 GB Graphics Card,,,GeForce GTX 480,1.5 GB,756 MHz,N/A,Black / Orange,N/A,https://www.amazon.com/s?k=Zotac+ZT-40102-10P+GeForce+GTX+480+1.5+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Zotac ZT-40401-10P GeForce GTX 460 768 MB Graphics Card,1.0,,GeForce GTX 460,0.75 GB,675 MHz,N/A,Black / Orange,N/A,https://www.amazon.com/s?k=Zotac+ZT-40401-10P+GeForce+GTX+460+768+MB+Graphics+Card&tag=bgfg-pc-builder-us-20
Diamond 6970PE52G Radeon HD 6970 2 GB Graphics Card,,,Radeon HD 6970,2 GB,880 MHz,N/A,Black / Red,271 mm,https://www.amazon.com/s?k=Diamond+6970PE52G+Radeon+HD+6970+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Gigabyte GV-R685OC-1GD Radeon HD 6850 1 GB Graphics Card,4.8,,Radeon HD 6850,1 GB,820 MHz,N/A,Black / Blue,N/A,https://www.amazon.com/s?k=Gigabyte+GV-R685OC-1GD+Radeon+HD+6850+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Asus EAH5770 CuCore/2DI/1GD5 Radeon HD 5770 1 GB Graphics Card,,,Radeon HD 5770,1 GB,850 MHz,N/A,Black,228 mm,https://www.amazon.com/s?k=Asus+EAH5770+CuCore%2F2DI%2F1GD5+Radeon+HD+5770+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
XFX HD-587X-ZNFC Radeon HD 5870 1 GB Graphics Card,,,Radeon HD 5870,1 GB,850 MHz,N/A,Black / Red,N/A,https://www.amazon.com/s?k=XFX+HD-587X-ZNFC+Radeon+HD+5870+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Gigabyte GV-R557OC-1GI Radeon HD 5570 1 GB Graphics Card,,,Radeon HD 5570,1 GB,670 MHz,N/A,Black / Blue,N/A,https://www.amazon.com/s?k=Gigabyte+GV-R557OC-1GI+Radeon+HD+5570+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
MSI R5670-PMD1G OC Radeon HD 5670 1 GB Graphics Card,,,Radeon HD 5670,1 GB,N/A,N/A,N/A,N/A,https://www.amazon.com/s?k=MSI+R5670-PMD1G+OC+Radeon+HD+5670+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
PowerColor AX5850 1GBD5-DH Radeon HD 5850 1 GB Graphics Card,5.0,,Radeon HD 5850,1 GB,725 MHz,N/A,N/A,264 mm,https://www.amazon.com/s?k=PowerColor+AX5850+1GBD5-DH+Radeon+HD+5850+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
PowerColor AX4830 512MD3 Radeon HD 4830 512 MB Graphics Card,,,Radeon HD 4830,0.5 GB,575 MHz,N/A,N/A,213 mm,https://www.amazon.com/s?k=PowerColor+AX4830+512MD3+Radeon+HD+4830+512+MB+Graphics+Card&tag=bgfg-pc-builder-us-20
VisionTek 900315 Radeon HD 5450 1 GB Graphics Card,,,Radeon HD 5450,1 GB,650 MHz,N/A,N/A,N/A,https://www.amazon.com/s?k=VisionTek+900315+Radeon+HD+5450+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Asus EAH6970 DCII/2DI4S/2GD5 Radeon HD 6970 2 GB Graphics Card,,,Radeon HD 6970,2 GB,890 MHz,N/A,Black / Red,297 mm,https://www.amazon.com/s?k=Asus+EAH6970+DCII%2F2DI4S%2F2GD5+Radeon+HD+6970+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Asus EAH6950 DCII/2DI4S/2GD5 Radeon HD 6950 2 GB Graphics Card,,,Radeon HD 6950,2 GB,810 MHz,N/A,Black / Red,297 mm,https://www.amazon.com/s?k=Asus+EAH6950+DCII%2F2DI4S%2F2GD5+Radeon+HD+6950+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Asus ENGTX560 TI DCII TOP/2DI/1GD5 GeForce GTX 560 Ti 1 GB Graphics Card,4.3,,GeForce GTX 560 Ti,1 GB,900 MHz,N/A,Black / Red,258 mm,https://www.amazon.com/s?k=Asus+ENGTX560+TI+DCII+TOP%2F2DI%2F1GD5+GeForce+GTX+560+Ti+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Gigabyte GV-N560SO-1GI GeForce GTX 560 Ti 1 GB Graphics Card,,,GeForce GTX 560 Ti,1 GB,1000 MHz,N/A,Black / Blue,N/A,https://www.amazon.com/s?k=Gigabyte+GV-N560SO-1GI+GeForce+GTX+560+Ti+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Asus EAH6570/DI/1GD3(LP) Radeon HD 6570 1 GB Graphics Card,,,Radeon HD 6570,1 GB,650 MHz,N/A,Red / Silver,167 mm,https://www.amazon.com/s?k=Asus+EAH6570%2FDI%2F1GD3%28LP%29+Radeon+HD+6570+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Gigabyte GV-R697OC-2GD Radeon HD 6970 2 GB Graphics Card,,,Radeon HD 6970,2 GB,900 MHz,N/A,Black / Blue,289 mm,https://www.amazon.com/s?k=Gigabyte+GV-R697OC-2GD+Radeon+HD+6970+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
MSI LIGHTNING Radeon HD 6970 2 GB Graphics Card,,,Radeon HD 6970,2 GB,940 MHz,N/A,Black / Silver,N/A,https://www.amazon.com/s?k=MSI+LIGHTNING+Radeon+HD+6970+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Sapphire 100322L Radeon HD 6450 1 GB Graphics Card,3.7,,Radeon HD 6450,1 GB,N/A,N/A,Black / Blue,N/A,https://www.amazon.com/s?k=Sapphire+100322L+Radeon+HD+6450+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
MSI LIGHTNING GeForce GTX 580 1.5 GB Graphics Card,5.0,,GeForce GTX 580,1.5 GB,832 MHz,N/A,Black / Silver,N/A,https://www.amazon.com/s?k=MSI+LIGHTNING+GeForce+GTX+580+1.5+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Sparkle SXS4502048S3NM GeForce GTS 450 2 GB Graphics Card,,,GeForce GTS 450,2 GB,783 MHz,N/A,Black / Purple,209 mm,https://www.amazon.com/s?k=Sparkle+SXS4502048S3NM+GeForce+GTS+450+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Asus ENGTX560 DC/2DI/1GD5 GeForce GTX 560 1 GB Graphics Card,3.0,,GeForce GTX 560,1 GB,810 MHz,N/A,Black / Red,248 mm,https://www.amazon.com/s?k=Asus+ENGTX560+DC%2F2DI%2F1GD5+GeForce+GTX+560+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
MSI LIGHTNING X GeForce GTX 580 3 GB Graphics Card,,,GeForce GTX 580,3 GB,832 MHz,N/A,N/A,304 mm,https://www.amazon.com/s?k=MSI+LIGHTNING+X+GeForce+GTX+580+3+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Zotac ZT-50603-10L GeForce GT 520 1 GB Graphics Card,,,GeForce GT 520,1 GB,810 MHz,N/A,Black / Orange,167 mm,https://www.amazon.com/s?k=Zotac+ZT-50603-10L+GeForce+GT+520+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Sapphire 100312-3SR Radeon HD 6950 2 GB Graphics Card,5.0,,Radeon HD 6950,2 GB,800 MHz,N/A,Black / Blue,N/A,https://www.amazon.com/s?k=Sapphire+100312-3SR+Radeon+HD+6950+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Sapphire 100314-3L Radeon HD 6870 1 GB Graphics Card,4.9,,Radeon HD 6870,1 GB,N/A,N/A,N/A,N/A,https://www.amazon.com/s?k=Sapphire+100314-3L+Radeon+HD+6870+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
XFX HD-679X-ZNFC Radeon HD 6790 1 GB Graphics Card,,,Radeon HD 6790,1 GB,840 MHz,N/A,Black / Silver,219 mm,https://www.amazon.com/s?k=XFX+HD-679X-ZNFC+Radeon+HD+6790+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Diamond A4870PE5512 Radeon HD 4870 512 MB Graphics Card,3.0,,Radeon HD 4870,0.5 GB,750 MHz,N/A,N/A,N/A,https://www.amazon.com/s?k=Diamond+A4870PE5512+Radeon+HD+4870+512+MB+Graphics+Card&tag=bgfg-pc-builder-us-20
Zotac ZT-50709-10M GeForce GTX 560 2 GB Graphics Card,,,GeForce GTX 560,2 GB,820 MHz,N/A,Black / Orange,236 mm,https://www.amazon.com/s?k=Zotac+ZT-50709-10M+GeForce+GTX+560+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
XFX FX-795A-TNFC Radeon HD 7950 3 GB Graphics Card,4.5,,Radeon HD 7950,3 GB,800 MHz,N/A,Black / Silver,266 mm,https://www.amazon.com/s?k=XFX+FX-795A-TNFC+Radeon+HD+7950+3+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
XFX FX-777A-ZNF4 Radeon HD 7770 1 GB Graphics Card,4.0,,Radeon HD 7770,1 GB,1000 MHz,N/A,Black / Silver,223 mm,https://www.amazon.com/s?k=XFX+FX-777A-ZNF4+Radeon+HD+7770+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
PowerColor AX7770 1GBD5-2DH Radeon HD 7770 1 GB Graphics Card,,,Radeon HD 7770,1 GB,1000 MHz,N/A,Black / Red,210 mm,https://www.amazon.com/s?k=PowerColor+AX7770+1GBD5-2DH+Radeon+HD+7770+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
EVGA 01G-P3-1370-KR GeForce GTX 460 1 GB Graphics Card,,,GeForce GTX 460,1 GB,720 MHz,N/A,Black,209 mm,https://www.amazon.com/s?k=EVGA+01G-P3-1370-KR+GeForce+GTX+460+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Zotac ZT-60101-10P GeForce GTX 680 2 GB Graphics Card,,,GeForce GTX 680,2 GB,1006 MHz,N/A,Black / Orange,266 mm,https://www.amazon.com/s?k=Zotac+ZT-60101-10P+GeForce+GTX+680+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
EVGA 02G-P4-2672-KR GeForce GTX 670 2 GB Graphics Card,,,GeForce GTX 670,2 GB,967 MHz,N/A,Black / Silver,241 mm,https://www.amazon.com/s?k=EVGA+02G-P4-2672-KR+GeForce+GTX+670+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
HIS H797QM3G2M Radeon HD 7970 3 GB Graphics Card,5.0,,Radeon HD 7970,3 GB,925 MHz,N/A,Black / Silver,312 mm,https://www.amazon.com/s?k=HIS+H797QM3G2M+Radeon+HD+7970+3+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
PNY VCGGTX570XPB-CG GeForce GTX 570 1.25 GB Graphics Card,4.0,,GeForce GTX 570,1.25 GB,732 MHz,N/A,Black,228 mm,https://www.amazon.com/s?k=PNY+VCGGTX570XPB-CG+GeForce+GTX+570+1.25+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
MSI TWIN FROZR II GeForce GTX 570 1.25 GB Graphics Card,,,GeForce GTX 570,1.25 GB,732 MHz,N/A,Black / Silver,267 mm,https://www.amazon.com/s?k=MSI+TWIN+FROZR+II+GeForce+GTX+570+1.25+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
MSI N630GT-MD2GD3 GeForce GT 630 2 GB Graphics Card,,,GeForce GT 630,2 GB,810 MHz,N/A,Black,N/A,https://www.amazon.com/s?k=MSI+N630GT-MD2GD3+GeForce+GT+630+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Asus HD6670-2GD3 Radeon HD 6670 2 GB Graphics Card,,,Radeon HD 6670,2 GB,800 MHz,N/A,Black / Red,167 mm,https://www.amazon.com/s?k=Asus+HD6670-2GD3+Radeon+HD+6670+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Sapphire Toxic Radeon HD 7970 GHz Edition 6 GB Graphics Card,,,Radeon HD 7970 GHz Edition,6 GB,1050 MHz,N/A,Black / Silver,275 mm,https://www.amazon.com/s?k=Sapphire+Toxic+Radeon+HD+7970+GHz+Edition+6+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Asus GTX660 TI-DC2T-2GD5 GeForce GTX 660 Ti 2 GB Graphics Card,,,GeForce GTX 660 Ti,2 GB,1059 MHz,N/A,Black / Red,271 mm,https://www.amazon.com/s?k=Asus+GTX660+TI-DC2T-2GD5+GeForce+GTX+660+Ti+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Gigabyte GV-N66TOC-2GD GeForce GTX 660 Ti 2 GB Graphics Card,4.8,,GeForce GTX 660 Ti,2 GB,1032 MHz,N/A,Black / Blue,266 mm,https://www.amazon.com/s?k=Gigabyte+GV-N66TOC-2GD+GeForce+GTX+660+Ti+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Zotac ZT-60802-10P GeForce GTX 660 Ti 2 GB Graphics Card,5.0,,GeForce GTX 660 Ti,2 GB,928 MHz,N/A,Black / Orange,191 mm,https://www.amazon.com/s?k=Zotac+ZT-60802-10P+GeForce+GTX+660+Ti+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
EVGA 01G-P3-2632-KR GeForce GT 630 1 GB Graphics Card,,,GeForce GT 630,1 GB,810 MHz,N/A,Black,144 mm,https://www.amazon.com/s?k=EVGA+01G-P3-2632-KR+GeForce+GT+630+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
XFX GT640NCDF3 GeForce GT 640 2 GB Graphics Card,,,GeForce GT 640,2 GB,900 MHz,N/A,Black / Silver,156 mm,https://www.amazon.com/s?k=XFX+GT640NCDF3+GeForce+GT+640+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Zotac ZT-60304-10P GeForce GTX 670 2 GB Graphics Card,,,GeForce GTX 670,2 GB,954 MHz,N/A,Black / Yellow,254 mm,https://www.amazon.com/s?k=Zotac+ZT-60304-10P+GeForce+GTX+670+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
PNY VCGGTX6501XPB GeForce GTX 650 1 GB Graphics Card,5.0,,GeForce GTX 650,1 GB,1058 MHz,N/A,Black,N/A,https://www.amazon.com/s?k=PNY+VCGGTX6501XPB+GeForce+GTX+650+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Asus HD6450-SL-2GD3-L Radeon HD 6450 2 GB Graphics Card,,,Radeon HD 6450,2 GB,650 MHz,N/A,N/A,167 mm,https://www.amazon.com/s?k=Asus+HD6450-SL-2GD3-L+Radeon+HD+6450+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
EVGA Superclocked GeForce GTX 660 3 GB Graphics Card,4.5,,GeForce GTX 660,3 GB,1046 MHz,N/A,Black / Silver,241 mm,https://www.amazon.com/s?k=EVGA+Superclocked+GeForce+GTX+660+3+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
EVGA FTW+ GeForce GTX 660 Ti 3 GB Graphics Card,,,GeForce GTX 660 Ti,3 GB,1046 MHz,N/A,Black / Silver,254 mm,https://www.amazon.com/s?k=EVGA+FTW%2B+GeForce+GTX+660+Ti+3+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
MSI N660TI TF 3GD5/OC GeForce GTX 660 Ti 3 GB Graphics Card,5.0,,GeForce GTX 660 Ti,3 GB,967 MHz,N/A,Black / Silver,270 mm,https://www.amazon.com/s?k=MSI+N660TI+TF+3GD5%2FOC+GeForce+GTX+660+Ti+3+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
PNY VCGGTX650T1XPB GeForce GTX 650 Ti 1 GB Graphics Card,4.3,,GeForce GTX 650 Ti,1 GB,928 MHz,N/A,Black,145 mm,https://www.amazon.com/s?k=PNY+VCGGTX650T1XPB+GeForce+GTX+650+Ti+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Zotac ZT-50404-10L GeForce GTX 550 Ti 1 GB Graphics Card,,,GeForce GTX 550 Ti,1 GB,900 MHz,N/A,Black / Orange,187 mm,https://www.amazon.com/s?k=Zotac+ZT-50404-10L+GeForce+GTX+550+Ti+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Asus GTX670-DCMOC-2GD5 GeForce GTX 670 2 GB Graphics Card,5.0,,GeForce GTX 670,2 GB,928 MHz,N/A,Black / Red,170 mm,https://www.amazon.com/s?k=Asus+GTX670-DCMOC-2GD5+GeForce+GTX+670+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Sapphire 11199-16-20G Radeon HD 7870 GHz Edition 2 GB Graphics Card,5.0,,Radeon HD 7870 GHz Edition,2 GB,1000 MHz,N/A,Black / Green,225 mm,https://www.amazon.com/s?k=Sapphire+11199-16-20G+Radeon+HD+7870+GHz+Edition+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Sapphire 11201-17-20G Radeon HD 7770 GHz Edition 1 GB Graphics Card,,,Radeon HD 7770 GHz Edition,1 GB,1000 MHz,N/A,Black / Blue,184 mm,https://www.amazon.com/s?k=Sapphire+11201-17-20G+Radeon+HD+7770+GHz+Edition+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
VisionTek Radeon HD 7790 1GB Radeon HD 7790 1 GB Graphics Card,,,Radeon HD 7790,1 GB,1000 MHz,N/A,Black / Blue,224 mm,https://www.amazon.com/s?k=VisionTek+Radeon+HD+7790+1GB+Radeon+HD+7790+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
HIS IceQ X² Radeon R9 280X 3 GB Graphics Card,,,Radeon R9 280X,3 GB,850 MHz,1000 MHz,Black / Silver,310 mm,https://www.amazon.com/s?k=HIS+IceQ+X%C2%B2+Radeon+R9+280X+3+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
XFX R7-240A-CLF2 Radeon R7 240 2 GB Graphics Card,3.0,,Radeon R7 240,2 GB,750 MHz,780 MHz,Black,175 mm,https://www.amazon.com/s?k=XFX+R7-240A-CLF2+Radeon+R7+240+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
MSI N660 Gaming 2GD5/OC GeForce GTX 660 2 GB Graphics Card,4.9,,GeForce GTX 660,2 GB,1033 MHz,1098 MHz,Black / Red,260 mm,https://www.amazon.com/s?k=MSI+N660+Gaming+2GD5%2FOC+GeForce+GTX+660+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Asus R9290X-G-4GD5 Radeon R9 290X 4 GB Graphics Card,,,Radeon R9 290X,4 GB,772 MHz,1000 MHz,Black / Red,276 mm,https://www.amazon.com/s?k=Asus+R9290X-G-4GD5+Radeon+R9+290X+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
PowerColor AX7870 2GBD5-M2DH Radeon HD 7870 GHz Edition 2 GB Graphics Card,5.0,,Radeon HD 7870 GHz Edition,2 GB,1000 MHz,N/A,Black / Red,241 mm,https://www.amazon.com/s?k=PowerColor+AX7870+2GBD5-M2DH+Radeon+HD+7870+GHz+Edition+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
HIS IceQ X² Radeon R9 270 2 GB Graphics Card,5.0,,Radeon R9 270,2 GB,900 MHz,925 MHz,Black / Silver,223 mm,https://www.amazon.com/s?k=HIS+IceQ+X%C2%B2+Radeon+R9+270+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Asus GTX760-DCMOC-2GD5 GeForce GTX 760 2 GB Graphics Card,,,GeForce GTX 760,2 GB,1006 MHz,1075 MHz,Black / Red,170 mm,https://www.amazon.com/s?k=Asus+GTX760-DCMOC-2GD5+GeForce+GTX+760+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
VisionTek 900654 Radeon R9 290X 4 GB Graphics Card,4.0,,Radeon R9 290X,4 GB,1000 MHz,N/A,Black / Red,292 mm,https://www.amazon.com/s?k=VisionTek+900654+Radeon+R9+290X+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Asus DirectCU II GeForce GTX 760 X2 4 GB Graphics Card,4.3,,GeForce GTX 760 X2,4 GB,1006 MHz,1072 MHz,Black / Red,279 mm,https://www.amazon.com/s?k=Asus+DirectCU+II+GeForce+GTX+760+X2+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
PowerColor PCS+ Radeon R9 290 4 GB Graphics Card,4.8,,Radeon R9 290,4 GB,1040 MHz,N/A,Black,292 mm,https://www.amazon.com/s?k=PowerColor+PCS%2B+Radeon+R9+290+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
XFX Core Edition Radeon R9 270 2 GB Graphics Card,4.3,,Radeon R9 270,2 GB,900 MHz,925 MHz,Black,220 mm,https://www.amazon.com/s?k=XFX+Core+Edition+Radeon+R9+270+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
MSI TWIN FROZR GeForce GTX 750 1 GB Graphics Card,4.3,,GeForce GTX 750,1 GB,1085 MHz,1163 MHz,Black / Red,249 mm,https://www.amazon.com/s?k=MSI+TWIN+FROZR+GeForce+GTX+750+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Sapphire 100367VXL Radeon R7 250X 1 GB Graphics Card,5.0,,Radeon R7 250X,1 GB,1100 MHz,N/A,Black / Silver,225 mm,https://www.amazon.com/s?k=Sapphire+100367VXL+Radeon+R7+250X+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Gigabyte GV-R929XD5-4GD-B Radeon R9 290X 4 GB Graphics Card,1.0,,Radeon R9 290X,4 GB,1000 MHz,N/A,Black / Red,289 mm,https://www.amazon.com/s?k=Gigabyte+GV-R929XD5-4GD-B+Radeon+R9+290X+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Gigabyte GV-R724OC-2GI REV2.0 Radeon R7 240 2 GB Graphics Card,4.0,,Radeon R7 240,2 GB,900 MHz,N/A,Black / Silver,195 mm,https://www.amazon.com/s?k=Gigabyte+GV-R724OC-2GI+REV2.0+Radeon+R7+240+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
MSI R7 250X 1GD5 Radeon R7 250X 1 GB Graphics Card,5.0,,Radeon R7 250X,1 GB,1000 MHz,N/A,Black / Blue,200 mm,https://www.amazon.com/s?k=MSI+R7+250X+1GD5+Radeon+R7+250X+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Sapphire 100360SR Radeon R9 295X2 8 GB Graphics Card,4.8,,Radeon R9 295X2,8 GB,947 MHz,1018 MHz,Black / Silver,305 mm,https://www.amazon.com/s?k=Sapphire+100360SR+Radeon+R9+295X2+8+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Gigabyte GV-N75TWF2BK-2GI GeForce GTX 750 Ti 2 GB Graphics Card,5.0,,GeForce GTX 750 Ti,2 GB,1163 MHz,1242 MHz,Black / Silver,204 mm,https://www.amazon.com/s?k=Gigabyte+GV-N75TWF2BK-2GI+GeForce+GTX+750+Ti+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
MSI TWIN FROZR GeForce GTX 780 6 GB Graphics Card,,,GeForce GTX 780,6 GB,954 MHz,1006 MHz,Black / Red,266 mm,https://www.amazon.com/s?k=MSI+TWIN+FROZR+GeForce+GTX+780+6+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Diamond R9290D54GV2 Radeon R9 290 4 GB Graphics Card,,,Radeon R9 290,4 GB,947 MHz,N/A,Black / Blue,309 mm,https://www.amazon.com/s?k=Diamond+R9290D54GV2+Radeon+R9+290+4+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Asus R5230-SL-2GD3-L Radeon R5 230 2 GB Graphics Card,,,Radeon R5 230,2 GB,650 MHz,N/A,Black / Red,168 mm,https://www.amazon.com/s?k=Asus+R5230-SL-2GD3-L+Radeon+R5+230+2+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Asus STRIX GeForce GTX 780 6 GB Graphics Card,,,GeForce GTX 780,6 GB,889 MHz,941 MHz,Black / Red,287 mm,https://www.amazon.com/s?k=Asus+STRIX+GeForce+GTX+780+6+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Sapphire Eyefinity Edition Radeon R7 250 1 GB Graphics Card,2.0,,Radeon R7 250,1 GB,800 MHz,N/A,Black,155 mm,https://www.amazon.com/s?k=Sapphire+Eyefinity+Edition+Radeon+R7+250+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
Zotac ZT-70706-10M GeForce GTX 750 1 GB Graphics Card,5.0,,GeForce GTX 750,1 GB,1033 MHz,1111 MHz,Black / Orange,145 mm,https://www.amazon.com/s?k=Zotac+ZT-70706-10M+GeForce+GTX+750+1+GB+Graphics+Card&tag=bgfg-pc-builder-us-20
